949170964	20200929	202009	2020	2020.7370											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	10	1	10	2.04081632653061	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200929	https://www.siasat.com/mca-extends-several-covid-related-reliefs-for-companies-till-dec-1985917/
949170967	20200929	202009	2020	2020.7370											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	10	1	10	2.04081632653061	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200929	https://www.siasat.com/mca-extends-several-covid-related-reliefs-for-companies-till-dec-1985917/
949170974	20200929	202009	2020	2020.7370											BUS	BOSS						BUS			1	057	057	05	1	8.0	13	3	13	-0.827375125691083	0							1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200929	https://www.thisismoney.co.uk/money/markets/article-8781941/Self-petrol-station-tycoons-6-5bn-bid-Asda.html
949171086	20200929	202009	2020	2020.7370											GBRBUS	UNITED KINGDOM	GBR					BUS			1	057	057	05	1	8.0	1	1	1	-0.64935064935065	0							1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200929	https://www.thisismoney.co.uk/money/markets/article-8781941/Self-petrol-station-tycoons-6-5bn-bid-Asda.html
949171112	20200929	202009	2020	2020.7370											HLH	HOSPITAL						HLH			0	014	014	01	1	0.0	10	1	10	-2.57826887661142	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200929	https://www.siasat.com/doctors-allege-valmiki-hosp-officials-watered-down-assault-case-1985923/
949171123	20200929	202009	2020	2020.7370											IND	NEW DELHI	IND								1	042	042	04	1	1.9	10	4	10	-1.66095468725156	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200929	https://www.msn.com/en-in/news/other/china-takes-1959-line-on-perception-of-lac/ar-BB19vLgW
949171126	20200929	202009	2020	2020.7370											JAN	JAIN				JAN					0	043	043	04	1	2.8	8	1	8	-2.57826887661142	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200929	https://www.siasat.com/doctors-allege-valmiki-hosp-officials-watered-down-assault-case-1985923/
949171127	20200929	202009	2020	2020.7370											JAN	JAIN				JAN					0	180	180	18	4	-9.0	8	1	8	-2.57826887661142	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200929	https://www.siasat.com/doctors-allege-valmiki-hosp-officials-watered-down-assault-case-1985923/
949171350	20200929	202009	2020	2020.7370	AGR	FARMER						AGR													1	141	141	14	3	-6.5	1	1	1	-3.65853658536585	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	0							5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200929	https://www.navhindtimes.in/2020/09/28/nationalnews/override-central-farm-laws-cong-to-party-ruled-states/
949171351	20200929	202009	2020	2020.7370	AGR	FARMER						AGR													1	141	141	14	3	-6.5	4	1	4	-3.65853658536585	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	0							5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	20200929	https://www.navhindtimes.in/2020/09/28/nationalnews/override-central-farm-laws-cong-to-party-ruled-states/
