948857230	20200927	202009	2020	2020.7315	COP	POLICE						COP			MED	MEDIA						MED			1	130	130	13	3	-4.4	33	6	27	-4.38314485154842	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857231	20200927	202009	2020	2020.7315	COP	POLICE						COP			MED	MEDIA						MED			0	130	130	13	3	-4.4	1	1	1	-2.87648054145516	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857393	20200927	202009	2020	2020.7315	ELI	ACTOR						ELI													0	040	040	04	1	1.0	2	1	2	-2.87648054145516	4	Ballard Estate, Maharashtra, India	IN	IN16	18.9333	72.8333	-2089952	0							4	Ballard Estate, Maharashtra, India	IN	IN16	18.9333	72.8333	-2089952	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857394	20200927	202009	2020	2020.7315	ELI	ACTOR						ELI													1	040	040	04	1	1.0	18	2	18	-3.85110890343535	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857396	20200927	202009	2020	2020.7315	ELI	ACTOR						ELI													1	090	090	09	2	-2.0	6	1	6	-2.87648054145516	4	Ballard Estate, Maharashtra, India	IN	IN16	18.9333	72.8333	-2089952	0							4	Ballard Estate, Maharashtra, India	IN	IN16	18.9333	72.8333	-2089952	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857397	20200927	202009	2020	2020.7315	ELI	ACTOR						ELI													1	090	090	09	2	-2.0	12	2	12	-3.08344770992643	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857398	20200927	202009	2020	2020.7315	ELI	ACTOR						ELI													1	091	091	09	2	-2.0	37	6	37	-2.28790951987174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857500	20200927	202009	2020	2020.7315	GOV	GOVERNMENT						GOV													1	010	010	01	1	0.0	7	2	7	-0.14297192551281	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/does-centre-have-rs-80000-crore-for-covid-vaccine-adar-poonawalla
948857501	20200927	202009	2020	2020.7315	GOV	GOVERNMENT						GOV													1	010	010	01	1	0.0	7	2	7	-2.96121727547518	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200927	https://www.freepressjournal.in/mumbai/does-centre-have-rs-80000-crore-for-covid-vaccine-adar-poonawalla
948857587	20200927	202009	2020	2020.7315	GOV	PRIME MINISTER						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	010	010	01	1	0.0	13	3	13	-1.46541524292054	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200927	https://manilastandardtoday.com/news/world-news/335242/india-s-vaccine-capacity-will-help-all-humanity-modi.html
948857607	20200927	202009	2020	2020.7315	GOV	PRIME MINISTER						GOV			PAK	PAKISTAN	PAK								1	010	010	01	1	0.0	8	4	8	-1.49693941627529	1	Pakistan	PK	PK	30	70	PK	1	Pakistan	PK	PK	30	70	PK	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200927	https://manilastandardtoday.com/news/world-news/335242/india-s-vaccine-capacity-will-help-all-humanity-modi.html
948857702	20200927	202009	2020	2020.7315	IND	MUMBAI	IND																		1	090	090	09	2	-2.0	23	4	23	-0.686966473550658	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-sara-shraddha-and-rakul-surrender-mobiles-to-ncb/articleshow/78342341.cms
948857703	20200927	202009	2020	2020.7315	IND	BOMBAY	IND																		1	193	193	19	4	-10.0	4	2	4	-6.99379582628313	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857704	20200927	202009	2020	2020.7315	IND	BOMBAY	IND																		0	193	193	19	4	-10.0	1	1	1	-2.87648054145516	4	Kedarnath, Uttaranchal, India	IN	IN39	30.7333	79.0667	-2100216	0							4	Kedarnath, Uttaranchal, India	IN	IN39	30.7333	79.0667	-2100216	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857705	20200927	202009	2020	2020.7315	IND	MUMBAI	IND								ELI	ACTOR						ELI			1	080	080	08	2	5.0	6	1	6	-3.16742081447964	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-sara-shraddha-and-rakul-surrender-mobiles-to-ncb/articleshow/78342341.cms
948857706	20200927	202009	2020	2020.7315	IND	MUMBAI	IND								ELI	ACTOR						ELI			1	091	091	09	2	-2.0	2	1	2	-3.16742081447964	4	Lonavla, Maharashtra, India	IN	IN16	18.75	73.4167	-2102774	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Lonavla, Maharashtra, India	IN	IN16	18.75	73.4167	-2102774	20200927	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-sara-shraddha-and-rakul-surrender-mobiles-to-ncb/articleshow/78342341.cms
948857707	20200927	202009	2020	2020.7315	IND	MUMBAI	IND								ELI	ACTOR						ELI			1	091	091	09	2	-2.0	2	1	2	-3.16742081447964	4	Lonavla, Maharashtra, India	IN	IN16	18.75	73.4167	-2102774	4	Kedarnath, Uttaranchal, India	IN	IN39	30.7333	79.0667	-2100216	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-sara-shraddha-and-rakul-surrender-mobiles-to-ncb/articleshow/78342341.cms
948857708	20200927	202009	2020	2020.7315	IND	MUMBAI	IND								ELI	ACTOR						ELI			1	091	091	09	2	-2.0	2	1	2	-3.16742081447964	4	Lonavla, Maharashtra, India	IN	IN16	18.75	73.4167	-2102774	4	Lonavla, Maharashtra, India	IN	IN16	18.75	73.4167	-2102774	4	Lonavla, Maharashtra, India	IN	IN16	18.75	73.4167	-2102774	20200927	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-sara-shraddha-and-rakul-surrender-mobiles-to-ncb/articleshow/78342341.cms
948857709	20200927	202009	2020	2020.7315	IND	BOMBAY	IND								JUD	HIGH COURT						JUD			0	193	193	19	4	-10.0	1	1	1	-2.87648054145516	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857710	20200927	202009	2020	2020.7315	IND	BOMBAY	IND								JUD	HIGH COURT						JUD			0	193	193	19	4	-10.0	1	1	1	-2.87648054145516	4	Kedarnath, Uttaranchal, India	IN	IN39	30.7333	79.0667	-2100216	4	Kedarnath, Uttaranchal, India	IN	IN39	30.7333	79.0667	-2100216	4	Kedarnath, Uttaranchal, India	IN	IN39	30.7333	79.0667	-2100216	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857711	20200927	202009	2020	2020.7315	IND	MUMBAI	IND								MED	MEDIA						MED			0	020	020	02	1	3.0	1	1	1	-2.87648054145516	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857712	20200927	202009	2020	2020.7315	IND	MUMBAI	IND								MED	MEDIA						MED			0	020	020	02	1	3.0	1	1	1	-2.87648054145516	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857713	20200927	202009	2020	2020.7315	IND	MUMBAI	IND								MED	MEDIA						MED			1	130	130	13	3	-4.4	25	6	21	-4.38314485154842	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857714	20200927	202009	2020	2020.7315	IND	MUMBAI	IND								MED	MEDIA						MED			0	130	130	13	3	-4.4	1	1	1	-2.87648054145516	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857715	20200927	202009	2020	2020.7315	INDCOP	MUMBAI	IND					COP			MED	MEDIA						MED			0	020	020	02	1	3.0	2	1	2	-2.87648054145516	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857716	20200927	202009	2020	2020.7315	INDCOP	MUMBAI	IND					COP			MED	MEDIA						MED			1	130	130	13	3	-4.4	11	5	9	-4.45656097045248	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857717	20200927	202009	2020	2020.7315	INDGOV	MAMATA BANERJEE	IND					GOV													0	070	070	07	2	7.0	4	1	4	3.99705893955266	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200927	https://indianexpress.com/article/india/in-west-bengal-mukul-roy-elevated-dropped-rahul-sinha-asks-is-this-my-reward-6617475/
948857718	20200927	202009	2020	2020.7315	INDGOV	MAMATA BANERJEE	IND					GOV													1	070	070	07	2	7.0	20	3	20	0.777978149047685	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200927	https://indianexpress.com/article/india/in-west-bengal-mukul-roy-elevated-dropped-rahul-sinha-asks-is-this-my-reward-6617475/
948857719	20200927	202009	2020	2020.7315	INDGOV	MAMATA BANERJEE	IND					GOV													0	160	160	16	4	-4.0	4	1	4	3.99705893955266	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200927	https://indianexpress.com/article/india/in-west-bengal-mukul-roy-elevated-dropped-rahul-sinha-asks-is-this-my-reward-6617475/
948857720	20200927	202009	2020	2020.7315	INDGOV	MAMATA BANERJEE	IND					GOV													0	160	160	16	4	-4.0	7	1	7	2.16291384500643	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200927	https://indianexpress.com/article/india/in-west-bengal-mukul-roy-elevated-dropped-rahul-sinha-asks-is-this-my-reward-6617475/
948857721	20200927	202009	2020	2020.7315	INDJUD	BOMBAY	IND					JUD													0	193	193	19	4	-10.0	2	1	2	-2.87648054145516	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857764	20200927	202009	2020	2020.7315	JAN	JAIN				JAN					COP	DEPUTY						COP			0	013	013	01	1	0.4	4	1	4	-3.16742081447964	4	Kedarnath, Uttaranchal, India	IN	IN39	30.7333	79.0667	-2100216	4	Kedarnath, Uttaranchal, India	IN	IN39	30.7333	79.0667	-2100216	4	Kedarnath, Uttaranchal, India	IN	IN39	30.7333	79.0667	-2100216	20200927	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-sara-shraddha-and-rakul-surrender-mobiles-to-ncb/articleshow/78342341.cms
948857765	20200927	202009	2020	2020.7315	JAN	JAIN				JAN					COP	DEPUTY						COP			0	013	013	01	1	0.4	4	1	4	-3.16742081447964	4	Lonavla, Maharashtra, India	IN	IN16	18.75	73.4167	-2102774	4	Lonavla, Maharashtra, India	IN	IN16	18.75	73.4167	-2102774	4	Lonavla, Maharashtra, India	IN	IN16	18.75	73.4167	-2102774	20200927	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-sara-shraddha-and-rakul-surrender-mobiles-to-ncb/articleshow/78342341.cms
948857813	20200927	202009	2020	2020.7315	JUD	HIGH COURT						JUD													0	193	193	19	4	-10.0	4	1	4	-2.87648054145516	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857985	20200927	202009	2020	2020.7315	MED	MEDIA						MED													1	020	020	02	1	3.0	57	7	57	-4.02866934401528	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948857986	20200927	202009	2020	2020.7315	MED	MEDIA						MED													0	020	020	02	1	3.0	2	1	2	-2.87648054145516	4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	0							4	Dharma, India (general), India	IN	IN00	14.85	75.2667	-2094675	20200927	https://www.freepressjournal.in/mumbai/agency-interrogates-deepika-sara-and-shraddha-over-alleged-drugs-chats
948858086	20200927	202009	2020	2020.7315	PAK	PAKISTAN	PAK								GOV	PRIME MINISTER						GOV			1	010	010	01	1	0.0	30	5	30	-1.51005153302023	1	Pakistan	PK	PK	30	70	PK	1	Pakistan	PK	PK	30	70	PK	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200927	https://manilastandardtoday.com/news/world-news/335242/india-s-vaccine-capacity-will-help-all-humanity-modi.html
948858091	20200927	202009	2020	2020.7315	PTY	PARTY PRESIDENT																			1	018	018	01	1	3.4	8	1	8	3.99705893955266	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200927	https://indianexpress.com/article/india/in-west-bengal-mukul-roy-elevated-dropped-rahul-sinha-asks-is-this-my-reward-6617475/
948858092	20200927	202009	2020	2020.7315	PTY	PARTY PRESIDENT																			1	018	018	01	1	3.4	12	1	12	3.99705893955266	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200927	https://indianexpress.com/article/india/in-west-bengal-mukul-roy-elevated-dropped-rahul-sinha-asks-is-this-my-reward-6617475/
948858214	20200927	202009	2020	2020.7315	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	12	3	12	-1.47508588836705	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200927	https://manilastandardtoday.com/news/world-news/335242/india-s-vaccine-capacity-will-help-all-humanity-modi.html
948858747	20200927	202009	2020	2020.7315	dalJUD	DALIT			dal			JUD			INDJUD	GUJARAT	IND					JUD			1	190	190	19	4	-10.0	5	1	5	-2.36220472440944	4	Rapar, Gujarat, India	IN	IN09	23.5667	70.6333	-2109189	4	Rapar, Gujarat, India	IN	IN09	23.5667	70.6333	-2109189	4	Rapar, Gujarat, India	IN	IN09	23.5667	70.6333	-2109189	20200927	https://www.thehindu.com/news/national/other-states/dalit-lawyer-killed-in-kutch/article32705502.ece
948858768	20200920	202009	2020	2020.7123	AGR	FARMER						AGR													1	141	141	14	3	-6.5	42	4	42	-3.65487112831793	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	0							4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200927	https://bangaloremirror.indiatimes.com/bangalore/others/controversial-land-reforms-bill-sans-increase-in-land-ceiling-limits-passed-in-karnataka-assembly/articleshow/78341484.cms
948858769	20200920	202009	2020	2020.7123	AGR	FARMER						AGR													0	141	141	14	3	-6.5	8	1	8	-4.5531197301855	4	Bidadi, Karnataka, India	IN	IN19	12.8167	77.4	-2091773	0							4	Bidadi, Karnataka, India	IN	IN19	12.8167	77.4	-2091773	20200927	https://bangaloremirror.indiatimes.com/bangalore/others/controversial-land-reforms-bill-sans-increase-in-land-ceiling-limits-passed-in-karnataka-assembly/articleshow/78341484.cms
948858791	20200927	202009	2020	2020.7315											COP	POLICE						COP			1	100	100	10	3	-5.0	4	1	4	-1.22950819672131	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200927	https://www.hindustantimes.com/cities/aap-leaders-hit-out-at-mcds-for-green-park-gate-demolitions/story-YANXWzauRq1wVRs21IC2kI.html
948858823	20200927	202009	2020	2020.7315											IND	KARNATAKA	IND								1	042	042	04	1	1.9	2	1	2	-4.5531197301855	0							4	Bidadi, Karnataka, India	IN	IN19	12.8167	77.4	-2091773	4	Bidadi, Karnataka, India	IN	IN19	12.8167	77.4	-2091773	20200927	https://bangaloremirror.indiatimes.com/bangalore/others/controversial-land-reforms-bill-sans-increase-in-land-ceiling-limits-passed-in-karnataka-assembly/articleshow/78341484.cms
948858843	20200927	202009	2020	2020.7315											MEX	MEXICO	MEX								0	190	190	19	4	-10.0	3	2	3	1.36545819543299	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Talawe, Sulawesi Selatan, Indonesia	ID	ID38	-4.9383	119.56	9156603	20200927	https://www.bbc.co.uk/news/in-pictures-54241533
948858911	20200927	202009	2020	2020.7315	AGR	FARMER						AGR			CVL	MIGRANT						CVL			1	111	111	11	3	-2.0	5	1	5	-3.02197802197802	4	Gorakhpur, Uttar Pradesh, India	IN	IN36	26.755	83.3739	-2096610	4	Gorakhpur, Uttar Pradesh, India	IN	IN36	26.755	83.3739	-2096610	4	Gorakhpur, Uttar Pradesh, India	IN	IN36	26.755	83.3739	-2096610	20200927	https://timesofindia.indiatimes.com/city/varanasi/oppn-exploited-farmers-mocked-migrants-during-lockdown-says-cm-yogi/articleshow/78339304.cms
948858958	20200927	202009	2020	2020.7315	BUS	MERCHANT						BUS			NPL	NEPAL	NPL								1	172	172	17	4	-5.0	8	1	8	-3.87596899224807	4	Jogbani, India (general), India	IN	IN00	26.4167	87.25	-2098696	4	Jogbani, India (general), India	IN	IN00	26.4167	87.25	-2098696	4	Jogbani, India (general), India	IN	IN00	26.4167	87.25	-2098696	20200927	http://archive.nepalitimes.com/news.php?id=10743
948858959	20200927	202009	2020	2020.7315	BUS	MERCHANT						BUS			NPL	NEPAL	NPL								1	172	172	17	4	-5.0	2	1	2	-3.87596899224807	4	Supaul, Bihar, India	IN	IN34	25.9333	86.25	-2112210	4	Jogbani, India (general), India	IN	IN00	26.4167	87.25	-2098696	4	Jogbani, India (general), India	IN	IN00	26.4167	87.25	-2098696	20200927	http://archive.nepalitimes.com/news.php?id=10743
948859013	20200927	202009	2020	2020.7315	COP	POLICE						COP													1	090	090	09	2	-2.0	6	1	6	-4.50751252086812	4	Varanasi, Uttar Pradesh, India	IN	IN36	25.3333	83	-2114217	0							4	Varanasi, Uttar Pradesh, India	IN	IN36	25.3333	83	-2114217	20200927	https://timesofindia.indiatimes.com/city/varanasi/mukhtar-to-be-brought-to-mau-for-questioning/articleshow/78339271.cms
948859014	20200927	202009	2020	2020.7315	COP	POLICE						COP													1	090	090	09	2	-2.0	4	1	4	-4.50751252086812	1	Israel	IS	IS	31.5	34.75	IS	0							4	Varanasi, Uttar Pradesh, India	IN	IN36	25.3333	83	-2114217	20200927	https://timesofindia.indiatimes.com/city/varanasi/mukhtar-to-be-brought-to-mau-for-questioning/articleshow/78339271.cms
