947439565	20200919	202009	2020	2020.7096											JUD	COUNSEL						JUD			1	046	046	04	1	7.0	4	1	4	-0.66050198150595	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/92591879/
947439566	20200919	202009	2020	2020.7096											JUD	COUNSEL						JUD			1	046	046	04	1	7.0	6	1	6	-0.66050198150595	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/92591879/
947439569	20200919	202009	2020	2020.7096											JUD	HIGH COURT						JUD			0	120	120	12	3	-4.0	16	1	16	-1.26694090043512	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/104735925/
947439570	20200919	202009	2020	2020.7096											JUD	HIGH COURT						JUD			0	120	120	12	3	-4.0	4	1	4	-1.26694090043512	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/104735925/
947439571	20200919	202009	2020	2020.7096											JUD	COUNSEL						JUD			1	190	190	19	4	-10.0	2	1	2	-6.02409638554217	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/26619656/
947439572	20200919	202009	2020	2020.7096											JUD	COUNSEL						JUD			1	190	190	19	4	-10.0	8	1	8	-6.02409638554217	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/26619656/
947440145	20200919	202009	2020	2020.7096	CVL	COMMUNITY						CVL													0	026	026	02	1	4.0	6	1	6	1.52582159624413	4	Amritsar, Punjab, India	IN	IN23	31.6331	74.8656	-2088794	0							4	Amritsar, Punjab, India	IN	IN23	31.6331	74.8656	-2088794	20200919	https://www.indiawest.com/news/global_indian/berkeley-california-street-named-for-pioneering-indian-american-woman-kala-bagai/article_2578d426-f97c-11ea-a838-b39f7e37d5fd.html
947440157	20200919	202009	2020	2020.7096	CVL	COMMUNITY						CVL													0	046	046	04	1	7.0	3	1	3	1.52582159624413	4	Amritsar, Punjab, India	IN	IN23	31.6331	74.8656	-2088794	0							3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	20200919	https://www.indiawest.com/news/global_indian/berkeley-california-street-named-for-pioneering-indian-american-woman-kala-bagai/article_2578d426-f97c-11ea-a838-b39f7e37d5fd.html
947440188	20200919	202009	2020	2020.7096	CVL	SETTLEMENT						CVL			IND	PATNA	IND								0	020	020	02	1	3.0	2	1	2	-1.26694090043512	4	Nawada, Bihar, India	IN	IN34	24.8833	85.5333	-2105951	4	Nawada, Bihar, India	IN	IN34	24.8833	85.5333	-2105951	4	Nawada, Bihar, India	IN	IN34	24.8833	85.5333	-2105951	20200919	https://indiankanoon.org/doc/104735925/
947440189	20200919	202009	2020	2020.7096	CVL	SETTLEMENT						CVL			IND	PATNA	IND								0	020	020	02	1	3.0	2	1	2	-1.26694090043512	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/104735925/
947440197	20200919	202009	2020	2020.7096	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	026	026	02	1	4.0	4	1	4	1.52582159624413	4	Amritsar, Punjab, India	IN	IN23	31.6331	74.8656	-2088794	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	20200919	https://www.indiawest.com/news/global_indian/berkeley-california-street-named-for-pioneering-indian-american-woman-kala-bagai/article_2578d426-f97c-11ea-a838-b39f7e37d5fd.html
947440201	20200919	202009	2020	2020.7096	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	1.52582159624413	4	Amritsar, Punjab, India	IN	IN23	31.6331	74.8656	-2088794	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	4	Amritsar, Punjab, India	IN	IN23	31.6331	74.8656	-2088794	20200919	https://www.indiawest.com/news/global_indian/berkeley-california-street-named-for-pioneering-indian-american-woman-kala-bagai/article_2578d426-f97c-11ea-a838-b39f7e37d5fd.html
947440258	20200919	202009	2020	2020.7096	EDU	STUDENT						EDU													0	040	040	04	1	1.0	2	1	2	-0.79316656497865	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/139955679/
947440292	20200919	202009	2020	2020.7096	EDU	SCHOOL						EDU													0	110	110	11	3	-2.0	10	1	10	-0.79316656497865	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/139955679/
947440317	20200919	202009	2020	2020.7096	EDU	SCHOOL						EDU			IND	BIHAR	IND								0	043	043	04	1	2.8	1	1	1	-0.79316656497865	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/139955679/
947440533	20200919	202009	2020	2020.7096	GOV	GOVERNMENT						GOV													1	043	043	04	1	2.8	28	4	28	-2.38467782365648	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/139955679/
947440702	20200919	202009	2020	2020.7096	GOVEDU	GOVERNMENT						GOV	EDU												0	042	042	04	1	1.9	10	1	10	-0.79316656497865	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/139955679/
947440715	20200919	202009	2020	2020.7096	GOVJUD	ADVOCATE GENERAL						GOV	JUD												0	010	010	01	1	0.0	64	1	54	-2.90532033662757	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/171504250/
947440716	20200919	202009	2020	2020.7096	GOVJUD	ADVOCATE GENERAL						GOV	JUD												0	040	040	04	1	1.0	110	1	60	-2.90532033662757	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/171504250/
947440718	20200919	202009	2020	2020.7096	GOVJUD	ADVOCATE GENERAL						GOV	JUD		IND	PATNA	IND								0	010	010	01	1	0.0	20	1	20	-2.91177033877298	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/171504250/
947440719	20200919	202009	2020	2020.7096	GOVJUD	ADVOCATE GENERAL						GOV	JUD		INDJUD	PATNA	IND					JUD			0	010	010	01	1	0.0	10	1	10	-2.91177033877298	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/171504250/
947440720	20200919	202009	2020	2020.7096	GOVJUD	ADVOCATE GENERAL						GOV	JUD		JUD	HIGH COURT						JUD			0	010	010	01	1	0.0	20	1	20	-2.91177033877298	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/171504250/
947440721	20200919	202009	2020	2020.7096	GOVJUD	ADVOCATE GENERAL						GOV	JUD		JUD	HIGH COURT						JUD			0	040	040	04	1	1.0	4	1	4	-2.89503707929264	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440780	20200919	202009	2020	2020.7096	IGOUNO	UNITED NATIONS		UNO				IGO													0	190	190	19	4	-10.0	2	1	2	-0.79316656497865	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/139955679/
947440781	20200919	202009	2020	2020.7096	IGOUNO	UNITED NATIONS		UNO				IGO													0	190	190	19	4	-10.0	8	1	8	-0.79316656497865	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/139955679/
947440788	20200919	202009	2020	2020.7096	IND	MAHARASHTRA	IND																		1	010	010	01	1	0.0	12	2	12	-4.39998009058782	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200919	https://www.news18.com/news/india/current-phase-of-covid-19-pandemic-on-multiple-trajectories-in-urban-semi-urban-areas-mos-health-2886495.html
947440790	20200919	202009	2020	2020.7096	IND	BIHAR	IND																		0	043	043	04	1	2.8	60	1	60	-2.90532033662757	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/171504250/
947440791	20200919	202009	2020	2020.7096	IND	BIHAR	IND																		0	084	084	08	2	7.0	2	1	2	-2.90082880823092	4	Chapra, Bihar, India	IN	IN34	25.8833	87.1333	-2092908	0							4	Chapra, Bihar, India	IN	IN34	25.8833	87.1333	-2092908	20200919	https://indiankanoon.org/doc/139923281/
947440792	20200919	202009	2020	2020.7096	IND	BIHAR	IND																		0	084	084	08	2	7.0	28	1	28	-2.90532033662757	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/171504250/
947440793	20200919	202009	2020	2020.7096	IND	BIHAR	IND								EDU	SCHOOL						EDU			0	042	042	04	1	1.9	1	1	1	-0.79316656497865	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/139955679/
947440794	20200919	202009	2020	2020.7096	IND	BIHAR	IND								GOV	GOVERNMENT						GOV			0	130	130	13	3	-4.4	4	1	4	-0.79316656497865	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/139955679/
947440795	20200919	202009	2020	2020.7096	IND	BIHAR	IND								GOV	GOVERNMENT						GOV			0	130	130	13	3	-4.4	2	1	2	-0.79316656497865	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/139955679/
947440797	20200919	202009	2020	2020.7096	IND	PATNA	IND								JUD	HIGH COURT						JUD			0	012	012	01	1	-0.4	2	1	2	-0.79316656497865	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/139955679/
947440798	20200919	202009	2020	2020.7096	IND	PATNA	IND								JUD	HIGH COURT						JUD			0	020	020	02	1	3.0	4	1	4	-2.89503707929264	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440799	20200919	202009	2020	2020.7096	IND	PATNA	IND								JUD	HIGH COURT						JUD			0	084	084	08	2	7.0	8	1	8	-2.88405370259657	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440800	20200919	202009	2020	2020.7096	IND	PATNA	IND								JUD	HIGH COURT						JUD			1	100	100	10	3	-5.0	2	1	2	0.49342105263158	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/18357213/
947440801	20200919	202009	2020	2020.7096	IND	PATNA	IND								JUD	ADVOCATE						JUD			0	120	120	12	3	-4.0	8	1	8	-1.26694090043512	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/104735925/
947440802	20200919	202009	2020	2020.7096	INDGOVJUD	PATNA	IND					GOV	JUD												0	010	010	01	1	0.0	4	1	4	-2.89503707929264	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440803	20200919	202009	2020	2020.7096	INDGOVJUD	PATNA	IND					GOV	JUD		JUD	HIGH COURT						JUD			0	040	040	04	1	1.0	4	1	4	-2.89503707929264	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440804	20200919	202009	2020	2020.7096	INDJUD	PATNA	IND					JUD													0	010	010	01	1	0.0	2	1	2	-2.89503707929264	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440805	20200919	202009	2020	2020.7096	INDJUD	PATNA	IND					JUD													0	012	012	01	1	-0.4	2	1	2	-0.79316656497865	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/139955679/
947440806	20200919	202009	2020	2020.7096	INDJUD	PATNA	IND					JUD													0	020	020	02	1	3.0	1	1	1	-2.89503707929264	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440807	20200919	202009	2020	2020.7096	INDJUD	PATNA	IND					JUD													0	040	040	04	1	1.0	2	1	2	-2.89503707929264	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440808	20200919	202009	2020	2020.7096	INDJUD	PATNA	IND					JUD													0	084	084	08	2	7.0	4	1	4	-2.88405370259657	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440809	20200919	202009	2020	2020.7096	INDJUD	PATNA	IND					JUD			JUD	ADVOCATE						JUD			0	120	120	12	3	-4.0	4	1	4	-1.26694090043512	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/104735925/
947440889	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	010	010	01	1	0.0	20	1	20	-0.32004010340713	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/18357213/
947440896	20200919	202009	2020	2020.7096	JUD	HIGH COURT						JUD													0	012	012	01	1	-0.4	4	1	4	-0.79316656497865	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/139955679/
947440902	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	020	020	02	1	3.0	20	2	20	-1.84551097004072	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/104735925/
947440903	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	030	030	03	1	4.0	6	1	6	-2.89503707929264	4	Lakhisarai, Bihar, India	IN	IN34	25.1833	86.0833	-2102833	0							4	Lakhisarai, Bihar, India	IN	IN34	25.1833	86.0833	-2102833	20200919	https://indiankanoon.org/doc/98001623/
947440904	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	030	030	03	1	4.0	2	1	2	-2.89503707929264	4	Lakhisarai, Bihar, India	IN	IN34	25.1833	86.0833	-2102833	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440905	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	030	030	03	1	4.0	12	1	12	-2.90532033662757	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/171504250/
947440906	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	030	030	03	1	4.0	8	1	8	-2.91553522938402	4	Samastipur, Bihar, India	IN	IN34	25.85	85.7833	-2110052	0							4	Samastipur, Bihar, India	IN	IN34	25.85	85.7833	-2110052	20200919	https://indiankanoon.org/doc/87535353/
947440907	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	030	030	03	1	4.0	16	1	16	-2.88694956706571	4	Saran District, Bihar, India	IN	IN34	25.9167	84.75	-2110355	0							4	Saran District, Bihar, India	IN	IN34	25.9167	84.75	-2110355	20200919	https://indiankanoon.org/doc/139923281/
947440908	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	030	030	03	1	4.0	8	1	8	-2.91678581641407	4	Sitamarhi, Bihar, India	IN	IN34	26.6	85.4833	-2111622	0							4	Sitamarhi, Bihar, India	IN	IN34	26.6	85.4833	-2111622	20200919	https://indiankanoon.org/doc/170421936/
947440909	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	030	030	03	1	4.0	8	1	8	-2.93066476054324	4	Siwan, Bihar, India	IN	IN34	25.1333	83.8833	-2111677	0							4	Siwan, Bihar, India	IN	IN34	25.1333	83.8833	-2111677	20200919	https://indiankanoon.org/doc/171504250/
947440910	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													0	040	040	04	1	1.0	120	1	60	-2.90532033662757	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/171504250/
947440917	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	042	042	04	1	1.9	4	1	4	-0.66050198150595	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/92591879/
947440918	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	042	042	04	1	1.9	6	1	6	-0.66050198150595	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/92591879/
947440920	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	046	046	04	1	7.0	2	1	2	-0.66050198150595	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200919	https://indiankanoon.org/doc/92591879/
947440921	20200919	202009	2020	2020.7096	JUD	COUNSEL						JUD													1	046	046	04	1	7.0	8	1	8	-0.66050198150595	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/92591879/
947440926	20200919	202009	2020	2020.7096	JUD	ADVOCATE						JUD													0	060	060	06	2	6.0	10	1	10	-1.26694090043512	4	Begusarai, Bihar, India	IN	IN34	25.4167	86.1333	-2090900	0							4	Begusarai, Bihar, India	IN	IN34	25.4167	86.1333	-2090900	20200919	https://indiankanoon.org/doc/104735925/
947440929	20200919	202009	2020	2020.7096	JUD	HIGH COURT						JUD													0	084	084	08	2	7.0	8	1	8	-2.88405370259657	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/98001623/
947440930	20200919	202009	2020	2020.7096	JUD	ADVOCATE						JUD													0	110	110	11	3	-2.0	8	1	8	-1.26694090043512	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200919	https://indiankanoon.org/doc/104735925/
947440944	20200919	202009	2020	2020.7096	JUD	HIGH COURT						JUD													0	120	120	12	3	-4.0	8	1	8	-1.26694090043512	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200919	https://indiankanoon.org/doc/104735925/
947440970	20200919	202009	2020	2020.7096	JUD	ADVOCATE						JUD			IND	CALCUTTA	IND								0	110	110	11	3	-2.0	8	1	8	-1.26694090043512	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200919	https://indiankanoon.org/doc/104735925/
947440971	20200919	202009	2020	2020.7096	JUD	ADVOCATE						JUD			INDJUD	CALCUTTA	IND					JUD			0	110	110	11	3	-2.0	4	1	4	-1.26694090043512	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200919	https://indiankanoon.org/doc/104735925/
947441486	20200919	202009	2020	2020.7096	USA	UNITED STATES	USA																		1	030	030	03	1	4.0	4	1	4	-0.23529411764706	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200919	https://www.marketwatch.com/press-release/ready-meals-market-2020-global-trends-market-share-industry-size-growth-sales-opportunities-and-market-forecast-to-2029-2020-09-18
