946567012	20200915	202009	2020	2020.6986	BUS	INVESTOR						BUS													0	071	071	07	2	7.4	2	1	2	2.40420736288505	1	United Kingdom	UK	UK	54	-4	UK	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200915	https://www.texasguardian.com/news/266399346/hearing-aids-market-to-reach-usd-1445-billion-at-72-cagr-by-2026-rising-prevalence-of-hearing-impairment-to-aid-in-expansion-says-fortune-business-insightstrade
946567181	20200915	202009	2020	2020.6986	CHN	CHINA	CHN																		1	120	120	12	3	-4.0	42	5	42	-3.29090626866942	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200915	https://www.prokerala.com/news/articles/a1082419.html
946567184	20200915	202009	2020	2020.6986	CHN	CHINA	CHN																		0	160	160	16	4	-4.0	4	1	4	-3.86178861788618	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							1	India	IN	IN	20	77	IN	20200915	https://www.theepochtimes.com/senator-urges-additional-ban-on-tencent-owned-mobile-app-over-security-threats_3499851.html
946567210	20200915	202009	2020	2020.6986	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	2	1	2	-6.5	1	China	CH	CH	35	105	CH	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	China	CH	CH	35	105	CH	20200915	https://timesofindia.indiatimes.com/india/congress-targets-government-uses-china-corona-and-farm-ordinances-as-ammo/articleshow/78116372.cms
946567212	20200915	202009	2020	2020.6986	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	083	083	08	2	5.0	2	1	2	-6.5	1	China	CH	CH	35	105	CH	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200915	https://timesofindia.indiatimes.com/india/congress-targets-government-uses-china-corona-and-farm-ordinances-as-ammo/articleshow/78116372.cms
946567213	20200915	202009	2020	2020.6986	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	083	083	08	2	5.0	2	1	2	-6.5	1	China	CH	CH	35	105	CH	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	China	CH	CH	35	105	CH	20200915	https://timesofindia.indiatimes.com/india/congress-targets-government-uses-china-corona-and-farm-ordinances-as-ammo/articleshow/78116372.cms
946567214	20200915	202009	2020	2020.6986	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	141	141	14	3	-6.5	4	1	4	-6.5	1	China	CH	CH	35	105	CH	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	China	CH	CH	35	105	CH	20200915	https://timesofindia.indiatimes.com/india/congress-targets-government-uses-china-corona-and-farm-ordinances-as-ammo/articleshow/78116372.cms
946567291	20200915	202009	2020	2020.6986	COP	POLICE						COP													0	112	112	11	3	-2.0	5	1	5	-5.76441102756892	4	Saraswati, India (general), India	IN	IN00	23.5667	71.55	-2110377	0							4	Saraswati, India (general), India	IN	IN00	23.5667	71.55	-2110377	20200915	https://indianexpress.com/article/cities/kolkata/tmc-mla-murder-bjp-mps-name-added-in-chargesheet-6596332/
946567306	20200915	202009	2020	2020.6986	COP	POLICE						COP													0	190	190	19	4	-10.0	5	1	5	-5.76441102756892	4	Saraswati, India (general), India	IN	IN00	23.5667	71.55	-2110377	0							4	Saraswati, India (general), India	IN	IN00	23.5667	71.55	-2110377	20200915	https://indianexpress.com/article/cities/kolkata/tmc-mla-murder-bjp-mps-name-added-in-chargesheet-6596332/
946567323	20200915	202009	2020	2020.6986	COP	POLICE						COP			GOV	STATE OFFICIAL						GOV			1	051	051	05	1	3.4	4	1	4	-3.07941653160454	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	20200915	https://indianexpress.com/article/india/ima-ponzi-scam-cbi-gets-state-nod-to-press-charges-against-2-ips-officers-6596324/
946567326	20200915	202009	2020	2020.6986	COP	POLICE						COP			GOV	PRESIDENT						GOV			0	181	181	18	4	-9.0	10	1	10	-7.43034055727554	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	20200915	https://indianexpress.com/article/cities/kolkata/bengal-another-bjp-worker-found-dead-party-blames-trinamool-6596334/
946567327	20200915	202009	2020	2020.6986	COP	POLICE						COP			HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	6	1	6	-7.43034055727554	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	20200915	https://indianexpress.com/article/cities/kolkata/bengal-another-bjp-worker-found-dead-party-blames-trinamool-6596334/
946567328	20200915	202009	2020	2020.6986	COP	POLICE						COP			HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	4	1	4	-7.43034055727554	4	Jalpaiguri, West Bengal, India	IN	IN28	26.5167	88.7333	-2098161	4	Jalpaiguri, West Bengal, India	IN	IN28	26.5167	88.7333	-2098161	4	Jalpaiguri, West Bengal, India	IN	IN28	26.5167	88.7333	-2098161	20200915	https://indianexpress.com/article/cities/kolkata/bengal-another-bjp-worker-found-dead-party-blames-trinamool-6596334/
946567330	20200915	202009	2020	2020.6986	COP	POLICE						COP			IND	DELHI	IND								1	010	010	01	1	0.0	6	1	4	-4.47598253275109	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200915	https://indianexpress.com/article/cities/delhi/road-blocks-during-delhi-riots-sign-of-conspiracy-chargesheet-by-thursday-police-6596305/
946567335	20200915	202009	2020	2020.6986	COP	POLICE						COP			PTY	POLITICIAN									1	051	051	05	1	3.4	4	1	4	-3.07941653160454	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200915	https://indianexpress.com/article/india/ima-ponzi-scam-cbi-gets-state-nod-to-press-charges-against-2-ips-officers-6596324/
946567393	20200915	202009	2020	2020.6986	CVL	NON RESIDENT						CVL													1	010	010	01	1	0.0	20	4	20	-3.78951874767775	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200915	https://www.prokerala.com/news/articles/a1082419.html
946567441	20200915	202009	2020	2020.6986	CVL	SCIENTIST						CVL													1	120	120	12	3	-4.0	10	1	10	-0.09842519685039	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200915	https://indianexpress.com/article/explained/reading-life-signature-on-venus-phosphine-gas-6596355/
946567624	20200915	202009	2020	2020.6986	EDU	PROFESSOR						EDU			USA	MASSACHUSETTS	USA								1	010	010	01	1	0.0	10	1	10	-0.09842519685039	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200915	https://indianexpress.com/article/explained/reading-life-signature-on-venus-phosphine-gas-6596355/
946567737	20200915	202009	2020	2020.6986	GBR	LONDON	GBR																		1	043	043	04	1	2.8	2	1	2	-1.23456790123457	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200915	https://english.newsnationtv.com/states/uttar-pradesh/up-cm-yogi-ordered-the-name-of-mughal-museum-after-shivaji-158088.html
946567828	20200915	202009	2020	2020.6986	GOV	GOVERNMENT						GOV													1	010	010	01	1	0.0	10	1	10	0.26737967914438	4	Mainpuri, Uttar Pradesh, India	IN	IN36	27.2333	79.0167	-2103277	0							4	Mainpuri, Uttar Pradesh, India	IN	IN36	27.2333	79.0167	-2103277	20200915	https://indianexpress.com/article/cities/lucknow/how-can-mughals-be-our-heroes-says-up-cm-as-he-renames-mughal-museum-near-taj-after-shivaji-6596317/
946567835	20200915	202009	2020	2020.6986	GOV	FOREIGN MINIST						GOV													1	010	010	01	1	0.0	1	1	1	2.25563909774436	1	India	IN	IN	20	77	IN	0							4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20200915	https://timesofindia.indiatimes.com/india/amid-taliban-talks-us-special-representative-for-afghanistan-reaches-delhi/articleshow/78116679.cms
946567858	20200915	202009	2020	2020.6986	GOV	GOVERNMENT						GOV													1	020	020	02	1	3.0	40	7	40	-1.3855009905519	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200915	https://timesofindia.indiatimes.com/india/cant-legalise-same-sex-marriage-government/articleshow/78116471.cms
946567870	20200915	202009	2020	2020.6986	GOV	GOVERNMENT						GOV													1	030	030	03	1	4.0	13	3	13	-1.046805370909	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200915	https://indianexpress.com/article/india/pm-modi-sets-tone-govt-skirts-china-economy-on-day-1-of-parliament-6596309/
946567877	20200915	202009	2020	2020.6986	GOV	CHIEF MINISTER						GOV													1	040	040	04	1	1.0	8	1	8	0.26737967914438	4	Firozabad, Uttar Pradesh, India	IN	IN36	27.15	78.4167	-2095645	0							4	Firozabad, Uttar Pradesh, India	IN	IN36	27.15	78.4167	-2095645	20200915	https://indianexpress.com/article/cities/lucknow/how-can-mughals-be-our-heroes-says-up-cm-as-he-renames-mughal-museum-near-taj-after-shivaji-6596317/
946567878	20200915	202009	2020	2020.6986	GOV	CHIEF MINISTER						GOV													1	040	040	04	1	1.0	2	1	2	0.26737967914438	4	Mainpuri, Uttar Pradesh, India	IN	IN36	27.2333	79.0167	-2103277	0							4	Mainpuri, Uttar Pradesh, India	IN	IN36	27.2333	79.0167	-2103277	20200915	https://indianexpress.com/article/cities/lucknow/how-can-mughals-be-our-heroes-says-up-cm-as-he-renames-mughal-museum-near-taj-after-shivaji-6596317/
946567912	20200915	202009	2020	2020.6986	GOV	CHIEF MINISTER						GOV													1	080	080	08	2	5.0	4	1	4	-3.07941653160454	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	0							4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200915	https://indianexpress.com/article/india/ima-ponzi-scam-cbi-gets-state-nod-to-press-charges-against-2-ips-officers-6596324/
946567913	20200915	202009	2020	2020.6986	GOV	CHIEF MINISTER						GOV													1	080	080	08	2	5.0	1	1	1	-3.07941653160454	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	0							4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200915	https://indianexpress.com/article/india/ima-ponzi-scam-cbi-gets-state-nod-to-press-charges-against-2-ips-officers-6596324/
946567914	20200915	202009	2020	2020.6986	GOV	CHIEF MINISTER						GOV													1	080	080	08	2	5.0	5	1	5	-3.07941653160454	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	0							5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	20200915	https://indianexpress.com/article/india/ima-ponzi-scam-cbi-gets-state-nod-to-press-charges-against-2-ips-officers-6596324/
946567972	20200915	202009	2020	2020.6986	GOV	GOVERNMENT						GOV			CHN	CHINA	CHN								1	040	040	04	1	1.0	2	1	2	-6.5	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20200915	https://timesofindia.indiatimes.com/india/congress-targets-government-uses-china-corona-and-farm-ordinances-as-ammo/articleshow/78116372.cms
946568036	20200915	202009	2020	2020.6986	GOV	PRESIDENT						GOV			LEG	CONGRESS						LEG			1	010	010	01	1	0.0	5	1	5	1.52091254752851	4	Barrackpore, West Bengal, India	IN	IN28	22.7614	88.3719	-2090408	4	Barrackpore, West Bengal, India	IN	IN28	22.7614	88.3719	-2090408	4	Barrackpore, West Bengal, India	IN	IN28	22.7614	88.3719	-2090408	20200915	https://indianexpress.com/article/cities/kolkata/bengal-tmc-revamps-hindi-cell-to-be-headed-by-dinesh-trivedi-6596321/
946568046	20200915	202009	2020	2020.6986	GOV	GOVERNMENT						GOV			MOS	MUSLIM				MOS					0	173	173	17	4	-5.0	1	1	1	-7.59193357058126	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200915	https://www.arabnews.com/node/1734691/world
946568060	20200915	202009	2020	2020.6986	GOV	FOREIGN MINIST						GOV			QAT	DOHA	QAT								1	042	042	04	1	1.9	2	1	2	2.25563909774436	1	India	IN	IN	20	77	IN	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20200915	https://timesofindia.indiatimes.com/india/amid-taliban-talks-us-special-representative-for-afghanistan-reaches-delhi/articleshow/78116679.cms
946568194	20200915	202009	2020	2020.6986	GOVPTY	RULING PARTY						GOV			IND	KOLKATA	IND								1	111	111	11	3	-2.0	6	1	6	-5.76441102756892	4	Saraswati, India (general), India	IN	IN00	23.5667	71.55	-2110377	4	Saraswati, India (general), India	IN	IN00	23.5667	71.55	-2110377	4	Saraswati, India (general), India	IN	IN00	23.5667	71.55	-2110377	20200915	https://indianexpress.com/article/cities/kolkata/tmc-mla-murder-bjp-mps-name-added-in-chargesheet-6596332/
946568209	20200915	202009	2020	2020.6986	HLH	HOSPITAL						HLH			COP	POLICE						COP			0	043	043	04	1	2.8	6	1	6	-7.43034055727554	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	20200915	https://indianexpress.com/article/cities/kolkata/bengal-another-bjp-worker-found-dead-party-blames-trinamool-6596334/
946568210	20200915	202009	2020	2020.6986	HLH	HOSPITAL						HLH			COP	POLICE						COP			0	043	043	04	1	2.8	4	1	4	-7.43034055727554	4	Jalpaiguri, West Bengal, India	IN	IN28	26.5167	88.7333	-2098161	4	Jalpaiguri, West Bengal, India	IN	IN28	26.5167	88.7333	-2098161	4	Jalpaiguri, West Bengal, India	IN	IN28	26.5167	88.7333	-2098161	20200915	https://indianexpress.com/article/cities/kolkata/bengal-another-bjp-worker-found-dead-party-blames-trinamool-6596334/
946568280	20200915	202009	2020	2020.6986	IND	BOMBAY	IND																		0	014	014	01	1	0.0	6	1	6	-0.09842519685039	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200915	https://indianexpress.com/article/explained/reading-life-signature-on-venus-phosphine-gas-6596355/
946568281	20200915	202009	2020	2020.6986	IND	NEW DELHI	IND								HIN	HINDU				HIN					1	081	081	08	2	5.0	2	1	2	0.17857142857143	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200915	https://timesofindia.indiatimes.com/india/cant-legalise-same-sex-marriage-government/articleshow/78116471.cms
946568282	20200915	202009	2020	2020.6986	IND	NEW DELHI	IND								LEG	CONGRESS						LEG			1	111	111	11	3	-2.0	2	1	2	-6.5	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20200915	https://timesofindia.indiatimes.com/india/congress-targets-government-uses-china-corona-and-farm-ordinances-as-ammo/articleshow/78116372.cms
946568284	20200915	202009	2020	2020.6986	INDCOP	DELHI	IND					COP			IND	NEW DELHI	IND								1	010	010	01	1	0.0	1	1	1	-4.47598253275109	4	Amravati, Maharashtra, India	IN	IN16	20.9333	77.75	-2088786	4	Amravati, Maharashtra, India	IN	IN16	20.9333	77.75	-2088786	4	Amravati, Maharashtra, India	IN	IN16	20.9333	77.75	-2088786	20200915	https://indianexpress.com/article/cities/delhi/road-blocks-during-delhi-riots-sign-of-conspiracy-chargesheet-by-thursday-police-6596305/
946568492	20200915	202009	2020	2020.6986	LAB	WORKER						LAB													1	112	112	11	3	-2.0	5	1	5	-7.43034055727554	4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	0							4	Hooghly, West Bengal, India	IN	IN28	22.8956	88.4025	-2097634	20200915	https://indianexpress.com/article/cities/kolkata/bengal-another-bjp-worker-found-dead-party-blames-trinamool-6596334/
946568550	20200915	202009	2020	2020.6986	LEG	PARLIAMENT HOUSE						LEG													1	013	013	01	1	0.4	32	3	32	-3.16575674855929	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	0							4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	20200915	https://timesofindia.indiatimes.com/india/25-mps-and-several-house-staff-test-covid-positive/articleshow/78116663.cms
946568554	20200915	202009	2020	2020.6986	LEG	PARLIAMENT						LEG													1	040	040	04	1	1.0	57	4	57	-0.819490866927919	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200915	https://indianexpress.com/article/india/pm-modi-sets-tone-govt-skirts-china-economy-on-day-1-of-parliament-6596309/
946568569	20200915	202009	2020	2020.6986	LEG	CONGRESS						LEG			BUS	BUSINESS						BUS			0	106	106	10	3	-5.0	2	1	2	-6.5	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	China	CH	CH	35	105	CH	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200915	https://timesofindia.indiatimes.com/india/congress-targets-government-uses-china-corona-and-farm-ordinances-as-ammo/articleshow/78116372.cms
946568586	20200915	202009	2020	2020.6986	LEG	CONGRESS						LEG			IND	NEW DELHI	IND								1	112	112	11	3	-2.0	10	1	10	-6.5	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200915	https://timesofindia.indiatimes.com/india/congress-targets-government-uses-china-corona-and-farm-ordinances-as-ammo/articleshow/78116372.cms
946568791	20200915	202009	2020	2020.6986	NGOUSAJEW	AMIT	USA			JEW		NGO													0	010	010	01	1	0.0	3	1	3	-4.47598253275109	4	Amravati, Maharashtra, India	IN	IN16	20.9333	77.75	-2088786	0							4	Amravati, Maharashtra, India	IN	IN16	20.9333	77.75	-2088786	20200915	https://indianexpress.com/article/cities/delhi/road-blocks-during-delhi-riots-sign-of-conspiracy-chargesheet-by-thursday-police-6596305/
946568792	20200915	202009	2020	2020.6986	NGOUSAJEW	AMIT	USA			JEW		NGO													0	010	010	01	1	0.0	1	1	1	-4.47598253275109	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200915	https://indianexpress.com/article/cities/delhi/road-blocks-during-delhi-riots-sign-of-conspiracy-chargesheet-by-thursday-police-6596305/
946568797	20200915	202009	2020	2020.6986	NPL	NEPAL	NPL								EDU	STUDENT						EDU			1	112	112	11	3	-2.0	2	1	2	-2.29885057471264	5	Mahakali, Mahakali, Nepal	NP	NP09	29.4167	80.55	-1022283	5	Mahakali, Mahakali, Nepal	NP	NP09	29.4167	80.55	-1022283	4	Pithoragarh, Uttaranchal, India	IN	IN39	29.5833	80.2167	-2108084	20200915	https://timesofindia.indiatimes.com/city/dehradun/nepalese-students-enrolled-in-colleges-in-ukhand-not-able-to-appear-in-kumaun-univ-exams/articleshow/78110839.cms
946568845	20200915	202009	2020	2020.6986	PAKMIL	PAKISTAN	PAK					MIL			USAGOV	THE US	USA					GOV			1	046	046	04	1	7.0	8	1	8	2.25563909774436	1	Pakistan	PK	PK	30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	India	IN	IN	20	77	IN	20200915	https://timesofindia.indiatimes.com/india/amid-taliban-talks-us-special-representative-for-afghanistan-reaches-delhi/articleshow/78116679.cms
946568883	20200915	202009	2020	2020.6986	QAT	DOHA	QAT								GOV	FOREIGN MINIST						GOV			1	043	043	04	1	2.8	2	1	2	2.25563909774436	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	1	India	IN	IN	20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20200915	https://timesofindia.indiatimes.com/india/amid-taliban-talks-us-special-representative-for-afghanistan-reaches-delhi/articleshow/78116679.cms
946569351	20200915	202009	2020	2020.6986	USA	THE US	USA								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	012	012	01	1	-0.4	2	1	2	2.25563909774436	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200915	https://timesofindia.indiatimes.com/india/amid-taliban-talks-us-special-representative-for-afghanistan-reaches-delhi/articleshow/78116679.cms
946569352	20200915	202009	2020	2020.6986	USA	THE US	USA								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	012	012	01	1	-0.4	8	1	8	2.25563909774436	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200915	https://timesofindia.indiatimes.com/india/amid-taliban-talks-us-special-representative-for-afghanistan-reaches-delhi/articleshow/78116679.cms
946569475	20200915	202009	2020	2020.6986	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	020	020	02	1	3.0	19	14	19	-4.56907653497754	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200915	https://lacrossetribune.com/news/national/the-latest-south-carolina-lieutenant-gov-contracts-covid-19/article_5664b6f7-823d-5e00-b251-cb3add404831.html
946569674	20200915	202009	2020	2020.6986	USA	NEVADA	USA								USAGOV	UNITED STATES	USA					GOV			1	141	141	14	3	-6.5	1	1	1	-4.85351989505903	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200915	https://theindependent.com/business/the-latest-nevada-expects-case-uptick-after-trump-rallies/article_1b79bc27-6299-59a2-a13f-0bc263de562d.html
946569799	20200915	202009	2020	2020.6986	USAGOV	THE US	USA					GOV			PAKMIL	PAKISTAN	PAK					MIL			1	046	046	04	1	7.0	8	1	8	2.25563909774436	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Pakistan	PK	PK	30	70	PK	1	India	IN	IN	20	77	IN	20200915	https://timesofindia.indiatimes.com/india/amid-taliban-talks-us-special-representative-for-afghanistan-reaches-delhi/articleshow/78116679.cms
