947577362	20200920	202009	2020	2020.7123	CVL	VILLAGE						CVL			COP	PRISON						COP			1	173	173	17	4	-5.0	4	1	4	-11.6504854368932	4	Udaipur, Orissa, India	IN	IN21	20.6167	83.7167	-2113633	4	Udaipur, Orissa, India	IN	IN21	20.6167	83.7167	-2113633	4	Udaipur, Orissa, India	IN	IN21	20.6167	83.7167	-2113633	20200920	https://timesofindia.indiatimes.com/city/rajkot/murder-convict-on-run-held-for-killing-6-yr-old-girl/articleshow/78210055.cms
947577363	20200920	202009	2020	2020.7123	CVL	VILLAGE						CVL			COP	PRISON						COP			1	190	190	19	4	-10.0	6	1	6	-11.6504854368932	4	Lalpur, Rajasthan, India	IN	IN24	29.4122	73.2792	-2102512	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Lalpur, Rajasthan, India	IN	IN24	29.4122	73.2792	-2102512	20200920	https://timesofindia.indiatimes.com/city/rajkot/murder-convict-on-run-held-for-killing-6-yr-old-girl/articleshow/78210055.cms
947577421	20200920	202009	2020	2020.7123	EDU	COLLEGE						EDU													1	084	084	08	2	7.0	2	1	2	0.37593984962406	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947577424	20200920	202009	2020	2020.7123	EDU	COLLEGE						EDU													1	112	112	11	3	-2.0	7	1	7	-1.51039964040536	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947577440	20200920	202009	2020	2020.7123	EDU	COLLEGE						EDU			IND	DELHI	IND								1	112	112	11	3	-2.0	3	1	3	0.37593984962406	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947577614	20200920	202009	2020	2020.7123	GOV	GOVERNMENT						GOV													1	036	036	03	1	4.0	44	9	40	-0.08861692522354	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947577620	20200920	202009	2020	2020.7123	GOV	MINIST						GOV													1	042	042	04	1	1.9	20	2	20	-2.95107148609427	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200920	https://timesofindia.indiatimes.com/india/govt-opposition-agree-to-cut-short-parliament-session-as-covid-19-spreads/articleshow/78212194.cms
947577689	20200920	202009	2020	2020.7123	GOV	GOVERNMENT						GOV			EDU	COLLEGE						EDU			1	010	010	01	1	0.0	20	2	16	0.04810978495189	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947577690	20200920	202009	2020	2020.7123	GOV	GOVERNMENT						GOV			EDU	COLLEGE						EDU			1	013	013	01	1	0.4	6	1	4	0.37593984962406	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947577755	20200920	202009	2020	2020.7123	GOVAGR	MINIST OF AGRICULTURE						GOV	AGR												0	050	050	05	1	3.5	10	1	10	-2.80777537796976	4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	0							4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	20200920	https://indianexpress.com/article/cities/delhi/ahead-of-winter-task-force-meets-to-review-air-pollution-measures-6602977/
947577768	20200920	202009	2020	2020.7123	HLH	HOSPITAL						HLH													1	020	020	02	1	3.0	14	1	10	-5.15463917525773	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	0							4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200920	https://timesofindia.indiatimes.com/city/rajkot/covid-19-study-begins-amid-cadaver-scarcity/articleshow/78209621.cms
947577772	20200920	202009	2020	2020.7123	HLH	HOSPITAL						HLH													1	070	070	07	2	7.0	10	1	10	-5.15463917525773	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	0							4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200920	https://timesofindia.indiatimes.com/city/rajkot/covid-19-study-begins-amid-cadaver-scarcity/articleshow/78209621.cms
947577790	20200920	202009	2020	2020.7123	IND	NEW DELHI	IND																		1	036	036	03	1	4.0	7	1	5	0.37593984962406	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947577791	20200920	202009	2020	2020.7123	IND	RAJKOT	IND																		1	173	173	17	4	-5.0	4	1	4	-11.6504854368932	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	0							4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200920	https://timesofindia.indiatimes.com/city/rajkot/murder-convict-on-run-held-for-killing-6-yr-old-girl/articleshow/78210055.cms
947577792	20200920	202009	2020	2020.7123	IND	RAJKOT	IND																		1	190	190	19	4	-10.0	4	1	4	-11.6504854368932	4	Udaipur, Orissa, India	IN	IN21	20.6167	83.7167	-2113633	0							4	Udaipur, Orissa, India	IN	IN21	20.6167	83.7167	-2113633	20200920	https://timesofindia.indiatimes.com/city/rajkot/murder-convict-on-run-held-for-killing-6-yr-old-girl/articleshow/78210055.cms
947577793	20200920	202009	2020	2020.7123	IND	NEW DELHI	IND								CHN	CHINESE	CHN								1	173	173	17	4	-5.0	1	1	1	-1.4945652173913	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Qing Shi, Sichuan, China	CH	CH32	31.1086	105.794	6021883	4	Qing Shi, Sichuan, China	CH	CH32	31.1086	105.794	6021883	20200920	https://timesofindia.indiatimes.com/india/chinese-among-3-arrested-for-spying/articleshow/78212365.cms
947577794	20200920	202009	2020	2020.7123	IND	MANIPUR	IND								COP	POLICE						COP			1	173	173	17	4	-5.0	7	3	7	-5.04964124354428	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/in-car-theft-racket-links-to-manipur-and-2-fake-nia-men-6602978/
947577795	20200920	202009	2020	2020.7123	IND	RAJKOT	IND								HLH	HOSPITAL						HLH			1	020	020	02	1	3.0	6	1	6	-5.15463917525773	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200920	https://timesofindia.indiatimes.com/city/rajkot/covid-19-study-begins-amid-cadaver-scarcity/articleshow/78209621.cms
947577796	20200920	202009	2020	2020.7123	IND	MANIPUR	IND								INDCVL	MANIPUR	IND					CVL			0	080	080	08	2	5.0	2	1	2	-7.57946210268949	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/in-car-theft-racket-links-to-manipur-and-2-fake-nia-men-6602978/
947577797	20200920	202009	2020	2020.7123	IND	CHANDIGARH	IND								PTY	POLITICAL PARTIES									1	020	020	02	1	3.0	5	1	5	-3.21637426900585	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/chandigarh/join-our-struggle-against-farm-bills-akali-dal-call-to-all-parties-6602981/
947577798	20200920	202009	2020	2020.7123	INDGOV	DELHI	IND					GOV													1	036	036	03	1	4.0	3	1	2	0.37593984962406	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947577799	20200920	202009	2020	2020.7123	INDGOV	DELHI	IND					GOV			EDU	COLLEGE						EDU			1	010	010	01	1	0.0	3	1	2	0.37593984962406	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947577800	20200920	202009	2020	2020.7123	INDGOV	DELHI	IND					GOV			EDU	COLLEGE						EDU			1	013	013	01	1	0.4	1	1	1	0.37593984962406	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/delhi/du-college-govt-engaged-in-blame-game-not-paying-staff-6602980/
947578094	20200920	202009	2020	2020.7123	PTY	POLITICAL PARTIES																			1	020	020	02	1	3.0	15	1	10	-3.21637426900585	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200920	https://indianexpress.com/article/cities/chandigarh/join-our-struggle-against-farm-bills-akali-dal-call-to-all-parties-6602981/
947578761	20200920	202009	2020	2020.7123											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-2.50965250965251	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200920	https://timesofindia.indiatimes.com/city/kolkata/cost-of-rt-pcr-test-in-uk-lengthy-process-act-as-a-deterrent-for-flyers-to-kolkata/articleshow/78210145.cms
947578762	20200920	202009	2020	2020.7123											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-2.50965250965251	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200920	https://timesofindia.indiatimes.com/city/kolkata/cost-of-rt-pcr-test-in-uk-lengthy-process-act-as-a-deterrent-for-flyers-to-kolkata/articleshow/78210145.cms
947578783	20200920	202009	2020	2020.7123											IND	KOLKATA	IND								1	036	036	03	1	4.0	20	4	20	-4.60854484932708	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200920	https://timesofindia.indiatimes.com/city/kolkata/cost-of-rt-pcr-test-in-uk-lengthy-process-act-as-a-deterrent-for-flyers-to-kolkata/articleshow/78210145.cms
947578850	20200920	202009	2020	2020.7123	AFGGOV	AFGHANISTAN	AFG					GOV			AFG	AFGHAN	AFG								1	190	190	19	4	-10.0	2	1	2	-2.6829268292683	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	India	IN	IN	20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20200920	https://www.breitbart.com/politics/2020/09/18/afghanistans-only-known-jewish-citizen-peace-talks-must-protect-minorities/
947578851	20200920	202009	2020	2020.7123	AFGGOV	AFGHANISTAN	AFG					GOV			AFG	AFGHAN	AFG								1	190	190	19	4	-10.0	2	1	2	-2.6829268292683	1	India	IN	IN	20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20200920	https://www.breitbart.com/politics/2020/09/18/afghanistans-only-known-jewish-citizen-peace-talks-must-protect-minorities/
947578852	20200920	202009	2020	2020.7123	AFGGOV	AFGHANISTAN	AFG					GOV			AFGCOP	AFGHAN	AFG					COP			1	190	190	19	4	-10.0	6	1	6	-2.6829268292683	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	India	IN	IN	20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20200920	https://www.breitbart.com/politics/2020/09/18/afghanistans-only-known-jewish-citizen-peace-talks-must-protect-minorities/
947578882	20200920	202009	2020	2020.7123	AUS	AUSTRALIA	AUS																		0	172	172	17	4	-5.0	5	4	5	-0.861790631973034	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200920	https://www.bbc.com/news/world-us-canada-54221897
947578899	20200920	202009	2020	2020.7123	BUS	INDUSTRY						BUS													1	010	010	01	1	0.0	10	1	10	0	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	0							5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	20200920	https://www.newindianexpress.com/nation/2020/sep/20/cabinet-secy-concerned-over-some-states-covid-19-fatality-rates-higher-than-national-average-2199291.html
947578944	20200920	202009	2020	2020.7123	CHN	CHINA	CHN																		1	051	051	05	1	3.4	6	4	6	-0.861790631973034	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200920	https://www.bbc.com/news/world-us-canada-54221897
947578969	20200920	202009	2020	2020.7123	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	010	010	01	1	0.0	3	3	3	-0.90353343107321	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200920	https://www.bbc.com/news/world-us-canada-54221897
947578998	20200920	202009	2020	2020.7123	COP	POLICE						COP													0	010	010	01	1	0.0	6	2	6	-7.43074760846897	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200920	https://www.pinkvilla.com/entertainment/news/disha-salians-fiance-rohan-rai-meets-cops-investigating-her-death-might-approach-court-against-media-trial
947579004	20200920	202009	2020	2020.7123	COP	POLICE OFFICIALS						COP													1	020	020	02	1	3.0	8	2	8	-4.45999040443989	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200920	https://www.pinkvilla.com/entertainment/news/disha-salians-fiance-rohan-rai-meets-cops-investigating-her-death-might-approach-court-against-media-trial
947579026	20200920	202009	2020	2020.7123	COP	POLICE OFFICIALS						COP			IND	MUMBAI	IND								1	010	010	01	1	0.0	4	1	4	-6.83229813664596	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200920	https://www.pinkvilla.com/entertainment/news/disha-salians-fiance-rohan-rai-meets-cops-investigating-her-death-might-approach-court-against-media-trial
947579027	20200920	202009	2020	2020.7123	COP	POLICE						COP			IND	MUMBAI	IND								0	013	013	01	1	0.4	2	1	2	-6.83229813664596	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200920	https://www.pinkvilla.com/entertainment/news/disha-salians-fiance-rohan-rai-meets-cops-investigating-her-death-might-approach-court-against-media-trial
947579032	20200920	202009	2020	2020.7123	COP	POLICE						COP			SPY	INTELLIGENCE						SPY			1	090	090	09	2	-2.0	5	1	5	-6.83229813664596	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200920	https://www.pinkvilla.com/entertainment/news/disha-salians-fiance-rohan-rai-meets-cops-investigating-her-death-might-approach-court-against-media-trial
947579158	20200920	202009	2020	2020.7123	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	2	1	2	-2.50965250965251	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200920	https://timesofindia.indiatimes.com/city/kolkata/cost-of-rt-pcr-test-in-uk-lengthy-process-act-as-a-deterrent-for-flyers-to-kolkata/articleshow/78210145.cms
947579159	20200920	202009	2020	2020.7123	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	2	1	2	-2.50965250965251	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200920	https://timesofindia.indiatimes.com/city/kolkata/cost-of-rt-pcr-test-in-uk-lengthy-process-act-as-a-deterrent-for-flyers-to-kolkata/articleshow/78210145.cms
947579170	20200920	202009	2020	2020.7123	GBR	UNITED KINGDOM	GBR								IND	KOLKATA	IND								1	042	042	04	1	1.9	2	1	2	-2.50965250965251	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200920	https://timesofindia.indiatimes.com/city/kolkata/cost-of-rt-pcr-test-in-uk-lengthy-process-act-as-a-deterrent-for-flyers-to-kolkata/articleshow/78210145.cms
947579171	20200920	202009	2020	2020.7123	GBR	UNITED KINGDOM	GBR								IND	KOLKATA	IND								1	042	042	04	1	1.9	2	1	2	-2.50965250965251	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200920	https://timesofindia.indiatimes.com/city/kolkata/cost-of-rt-pcr-test-in-uk-lengthy-process-act-as-a-deterrent-for-flyers-to-kolkata/articleshow/78210145.cms
