946091334	20200912	202009	2020	2020.6904	HLH	DOCTOR						HLH													1	010	010	01	1	0.0	8	2	8	-4.31268414351864	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200912	https://indianexpress.com/article/cities/delhi/delhi-heading-home-after-work-cyclist-run-over-6592696/
946091335	20200912	202009	2020	2020.6904	HLH	DOCTOR						HLH													0	010	010	01	1	0.0	6	1	6	-5.50621669626998	4	Faridabad, Haryana, India	IN	IN10	28.4333	77.3167	-2095578	0							4	Faridabad, Haryana, India	IN	IN10	28.4333	77.3167	-2095578	20200912	https://indianexpress.com/article/cities/delhi/delhi-heading-home-after-work-cyclist-run-over-6592696/
946091336	20200912	202009	2020	2020.6904	HLH	DOCTOR						HLH													0	010	010	01	1	0.0	10	1	10	-5.50621669626998	4	Karol Bagh, Delhi, India	IN	IN07	28.65	77.2	-2099865	0							4	Karol Bagh, Delhi, India	IN	IN07	28.65	77.2	-2099865	20200912	https://indianexpress.com/article/cities/delhi/delhi-heading-home-after-work-cyclist-run-over-6592696/
946091352	20200912	202009	2020	2020.6904	HLH	HOSPITAL						HLH													1	060	060	06	2	6.0	20	1	10	-0.67681895093063	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200912	https://www.siasat.com/how-indian-surgeons-are-adopting-to-robotic-assisted-surgeries-1971677/
946091394	20200912	202009	2020	2020.6904	IND	BIHAR	IND																		1	036	036	03	1	4.0	18	3	18	0.121221866384685	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200912	https://www.siasat.com/modi-to-announce-3-more-gifts-for-bihar-this-sunday-1971683/
946091395	20200912	202009	2020	2020.6904	IND	VADODARA	IND																		1	073	073	07	2	7.4	2	1	2	-3.8135593220339	4	Dediapada, Gujarat, India	IN	IN09	21.6333	73.5833	-2094190	0							4	Dediapada, Gujarat, India	IN	IN09	21.6333	73.5833	-2094190	20200912	https://timesofindia.indiatimes.com/city/vadodara/three-caught-selling-15-red-sand-boas-in-narmada/articleshow/78064900.cms
946091396	20200912	202009	2020	2020.6904	IND	VADODARA	IND																		1	073	073	07	2	7.4	4	1	4	-3.8135593220339	4	Dediapada, Gujarat, India	IN	IN09	21.6333	73.5833	-2094190	0							4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200912	https://timesofindia.indiatimes.com/city/vadodara/three-caught-selling-15-red-sand-boas-in-narmada/articleshow/78064900.cms
946091397	20200912	202009	2020	2020.6904	IND	VADODARA	IND																		1	115	115	11	3	-2.0	2	1	2	-2.16919739696313	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	0							4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200912	https://indianexpress.com/article/india/vadodara-cbi-files-case-against-firm-promoted-by-bhatnagar-family-6592695/
946091398	20200912	202009	2020	2020.6904	IND	NEW DELHI	IND																		1	1711	171	17	4	-9.2	2	1	2	-6.02409638554217	4	Abohar, Punjab, India	IN	IN23	30.15	74.1833	-2088100	0							4	Fazilka, Punjab, India	IN	IN23	30.4	74.0333	-2095638	20200912	https://www.siasat.com/huge-cache-of-psychotropic-medicines-en-route-to-punjab-seized-1971668/
946091399	20200912	202009	2020	2020.6904	IND	NEW DELHI	IND																		1	1711	171	17	4	-9.2	4	1	4	-6.02409638554217	4	Fazilka, Punjab, India	IN	IN23	30.4	74.0333	-2095638	0							4	Fazilka, Punjab, India	IN	IN23	30.4	74.0333	-2095638	20200912	https://www.siasat.com/huge-cache-of-psychotropic-medicines-en-route-to-punjab-seized-1971668/
946091400	20200912	202009	2020	2020.6904	IND	VADODARA	IND																		0	173	173	17	4	-5.0	1	1	1	-3.8135593220339	4	Dediapada, Gujarat, India	IN	IN09	21.6333	73.5833	-2094190	0							4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200912	https://timesofindia.indiatimes.com/city/vadodara/three-caught-selling-15-red-sand-boas-in-narmada/articleshow/78064900.cms
946091401	20200912	202009	2020	2020.6904	IND	VADODARA	IND																		0	173	173	17	4	-5.0	3	1	3	-3.8135593220339	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	0							4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200912	https://timesofindia.indiatimes.com/city/vadodara/three-caught-selling-15-red-sand-boas-in-narmada/articleshow/78064900.cms
946091402	20200912	202009	2020	2020.6904	IND	MUMBAI	IND								ELI	ACTOR						ELI			1	110	110	11	3	-2.0	6	1	6	0.72463768115942	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200912	https://www.siasat.com/pooja-bhatt-terms-like-small-time-actors-being-used-to-degrade-people-1971665/
946091403	20200912	202009	2020	2020.6904	IND	VADODARA	IND								NGOUSAJEW	AMIT	USA			JEW		NGO			1	115	115	11	3	-2.0	3	1	3	-2.16919739696313	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200912	https://indianexpress.com/article/india/vadodara-cbi-files-case-against-firm-promoted-by-bhatnagar-family-6592695/
946091404	20200912	202009	2020	2020.6904	INDEDU	DELHI	IND					EDU			INDJUD	DELHI	IND					JUD			1	010	010	01	1	0.0	8	3	8	0.88835155592935	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200912	https://indianexpress.com/article/cities/delhi/du-tells-court-it-can-work-out-a-system-for-those-going-abroad-6592693/
946091589	20200912	202009	2020	2020.6904	JUD	HIGH COURT						JUD			EDU	STUDENT						EDU			1	020	020	02	1	3.0	20	1	20	0	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200912	https://indianexpress.com/article/cities/delhi/du-tells-court-it-can-work-out-a-system-for-those-going-abroad-6592693/
946091714	20200912	202009	2020	2020.6904	MED	TELEVISION						MED													0	043	043	04	1	2.8	9	2	9	-5.11510629522703	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200912	https://www.washingtonpost.com/opinions/2020/09/11/rhea-chakrabortys-saga-is-lesson-how-india-loves-hate-women/
946091721	20200912	202009	2020	2020.6904	MED	TELEVISION						MED													1	112	112	11	3	-2.0	10	1	10	-6.04026845637584	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200912	https://www.washingtonpost.com/opinions/2020/09/11/rhea-chakrabortys-saga-is-lesson-how-india-loves-hate-women/
946091724	20200912	202009	2020	2020.6904	MED	WEBSITE						MED													1	172	172	17	4	-5.0	10	1	10	-1.06382978723405	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200912	https://www.ummid.com/news/2020/september/12.09.2020/jee-main-sept-2020-result-cut-off-now-available-on-website.html
946091727	20200912	202009	2020	2020.6904	MED	TELEVISION						MED													1	190	190	19	4	-10.0	35	2	20	-3.63996893893172	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200912	https://www.washingtonpost.com/opinions/2020/09/11/rhea-chakrabortys-saga-is-lesson-how-india-loves-hate-women/
946091809	20200912	202009	2020	2020.6904	MIL	CARRIER						MIL			KWT	KUWAIT	KWT								1	061	061	06	2	6.4	2	1	2	-5.0314465408805	4	Paradip, Orissa, India	IN	IN21	20.3167	86.6167	-2107193	4	Paradip, Orissa, India	IN	IN21	20.3167	86.6167	-2107193	4	Paradip, Orissa, India	IN	IN21	20.3167	86.6167	-2107193	20200912	http://www.lankaweb.com/news/items/2020/09/11/sri-lanka-salvage-team-struggles-to-plug-supertanker-fuel-leak/
946091810	20200912	202009	2020	2020.6904	MIL	CARRIER						MIL			KWT	KUWAIT	KWT								1	061	061	06	2	6.4	6	1	6	-5.0314465408805	4	Paradip, Orissa, India	IN	IN21	20.3167	86.6167	-2107193	1	Kuwait	KU	KU	29.5	47.75	KU	4	Paradip, Orissa, India	IN	IN21	20.3167	86.6167	-2107193	20200912	http://www.lankaweb.com/news/items/2020/09/11/sri-lanka-salvage-team-struggles-to-plug-supertanker-fuel-leak/
946091916	20200912	202009	2020	2020.6904	NGOUSAJEW	AMIT	USA			JEW		NGO													1	115	115	11	3	-2.0	2	1	2	-2.16919739696313	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	0							4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200912	https://indianexpress.com/article/india/vadodara-cbi-files-case-against-firm-promoted-by-bhatnagar-family-6592695/
946091917	20200912	202009	2020	2020.6904	NGOUSAJEW	AMIT	USA			JEW		NGO			BUS	BANK						BUS			1	112	112	11	3	-2.0	8	1	8	-4.375	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200912	https://timesofindia.indiatimes.com/city/vadodara/mayfair-leisures-directors-booked-for-rs-54cr-bank-fraud/articleshow/78064772.cms
946092026	20200912	202009	2020	2020.6904	RUS	MOSCOW	RUS																		1	051	051	05	1	3.4	4	2	4	-0.10615711252654	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200912	https://in.news.yahoo.com/russia-welcomes-india-chinas-decision-124849367.html
946092044	20200912	202009	2020	2020.6904	RUS	RUSSIAN	RUS								INDGOV	NEW DELHI	IND					GOV			0	013	013	01	1	0.4	2	2	2	-0.10615711252654	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200912	https://in.news.yahoo.com/russia-welcomes-india-chinas-decision-124849367.html
946092054	20200912	202009	2020	2020.6904	RUSGOV	RUSSIA	RUS					GOV													0	013	013	01	1	0.4	8	2	8	-0.10615711252654	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200912	https://in.news.yahoo.com/russia-welcomes-india-chinas-decision-124849367.html
946092057	20200912	202009	2020	2020.6904	RUSGOV	RUSSIAN	RUS					GOV			INDGOV	NEW DELHI	IND					GOV			0	013	013	01	1	0.4	6	2	6	-0.10615711252654	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200912	https://in.news.yahoo.com/russia-welcomes-india-chinas-decision-124849367.html
946093778	20200912	202009	2020	2020.6904											COP	POLICE CONSTABLE						COP			1	043	043	04	1	2.8	7	1	7	-8.04597701149425	0							4	Bharuch, Gujarat, India	IN	IN09	21.7	72.9667	-2091410	4	Bharuch, Gujarat, India	IN	IN09	21.7	72.9667	-2091410	20200912	https://timesofindia.indiatimes.com/city/surat/two-undertrials-escape-custody-four-cops-suspended-one-nabbed/articleshow/78065549.cms
946093839	20200912	202009	2020	2020.6904											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	3	1	3	-7.03363914373089	0							4	Tiruvarur, Tamil Nadu, India	IN	IN25	10.7667	79.65	-2113025	4	Tiruvarur, Tamil Nadu, India	IN	IN25	10.7667	79.65	-2113025	20200912	https://www.thehindu.com/news/national/tamil-nadu/coronavirus-tamil-nadu-records-5519-cases-while-77-deaths-take-toll-to-8231/article32585415.ece
946093840	20200912	202009	2020	2020.6904											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	2	1	2	-7.03363914373089	0							4	Vellore, Tamil Nadu, India	IN	IN25	12.9333	79.1333	-2114336	4	Tiruvarur, Tamil Nadu, India	IN	IN25	10.7667	79.65	-2113025	20200912	https://www.thehindu.com/news/national/tamil-nadu/coronavirus-tamil-nadu-records-5519-cases-while-77-deaths-take-toll-to-8231/article32585415.ece
946093848	20200912	202009	2020	2020.6904											GOVHLH	GOVERNMENT						GOV	HLH		1	042	042	04	1	1.9	10	1	10	-7.03363914373089	0							4	Tiruvarur, Tamil Nadu, India	IN	IN25	10.7667	79.65	-2113025	4	Tiruvarur, Tamil Nadu, India	IN	IN25	10.7667	79.65	-2113025	20200912	https://www.thehindu.com/news/national/tamil-nadu/coronavirus-tamil-nadu-records-5519-cases-while-77-deaths-take-toll-to-8231/article32585415.ece
946093852	20200912	202009	2020	2020.6904											INDGOVJUD	MUKUL WASNIK	IND					GOV	JUD		1	084	084	08	2	7.0	2	1	2	-0.55401662049861	0							4	Chambal, India (general), India	IN	IN00	23.3667	75.4333	-2092671	4	Chambal, India (general), India	IN	IN00	23.3667	75.4333	-2092671	20200912	https://www.thehindu.com/news/national/other-states/congress-announces-candidates-for-reserved-seats-ahead-of-bypolls-in-mp/article32585572.ece
946093873	20200912	202009	2020	2020.6904											LEG	CONGRESS						LEG			1	042	042	04	1	1.9	2	1	2	-0.55401662049861	0							4	Bamori, Rajasthan, India	IN	IN24	24.6667	76.7833	-2090062	4	Bamori, Rajasthan, India	IN	IN24	24.6667	76.7833	-2090062	20200912	https://www.thehindu.com/news/national/other-states/congress-announces-candidates-for-reserved-seats-ahead-of-bypolls-in-mp/article32585572.ece
946093874	20200912	202009	2020	2020.6904											LEG	CONGRESS						LEG			1	042	042	04	1	1.9	4	1	4	-0.55401662049861	0							4	Bamori, Rajasthan, India	IN	IN24	24.6667	76.7833	-2090062	4	Ujjain, Madhya Pradesh, India	IN	IN35	23.1833	75.7667	-2113707	20200912	https://www.thehindu.com/news/national/other-states/congress-announces-candidates-for-reserved-seats-ahead-of-bypolls-in-mp/article32585572.ece
946093875	20200912	202009	2020	2020.6904											LEG	CONGRESS						LEG			1	042	042	04	1	1.9	4	1	4	-0.55401662049861	0							4	Ujjain, Madhya Pradesh, India	IN	IN35	23.1833	75.7667	-2113707	4	Ujjain, Madhya Pradesh, India	IN	IN35	23.1833	75.7667	-2113707	20200912	https://www.thehindu.com/news/national/other-states/congress-announces-candidates-for-reserved-seats-ahead-of-bypolls-in-mp/article32585572.ece
946093877	20200912	202009	2020	2020.6904											LEG	CONGRESS						LEG			1	051	051	05	1	3.4	5	1	5	-0.55401662049861	0							4	Bamori, Rajasthan, India	IN	IN24	24.6667	76.7833	-2090062	4	Bamori, Rajasthan, India	IN	IN24	24.6667	76.7833	-2090062	20200912	https://www.thehindu.com/news/national/other-states/congress-announces-candidates-for-reserved-seats-ahead-of-bypolls-in-mp/article32585572.ece
946093878	20200912	202009	2020	2020.6904											LEG	CONGRESS						LEG			1	051	051	05	1	3.4	3	1	3	-0.55401662049861	0							4	Ujjain, Madhya Pradesh, India	IN	IN35	23.1833	75.7667	-2113707	4	Bamori, Rajasthan, India	IN	IN24	24.6667	76.7833	-2090062	20200912	https://www.thehindu.com/news/national/other-states/congress-announces-candidates-for-reserved-seats-ahead-of-bypolls-in-mp/article32585572.ece
946093896	20200912	202009	2020	2020.6904											NGA	NIGERIA	NGA								1	173	173	17	4	-5.0	2	1	2	-1	0							1	Nigeria	NI	NI	10	8	NI	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200912	https://timesofindia.indiatimes.com/city/bengaluru/nigerian-nabbed-for-smuggling-ecstasy-pills-worth-rs-1-cr-worth/articleshow/78066499.cms
946094199	20200912	202009	2020	2020.6904	BUS	BUSINESS						BUS													1	114	114	11	3	-2.0	2	1	2	-6.23052959501558	4	Somnath, Gujarat, India	IN	IN09	22.0667	71.3833	-2111789	0							4	Somnath, Gujarat, India	IN	IN09	22.0667	71.3833	-2111789	20200912	https://timesofindia.indiatimes.com/city/surat/much-ado-about-missing-mop-fir-lodged-3-nabbed/articleshow/78066023.cms
946094268	20200912	202009	2020	2020.6904	CHN	CHINA	CHN																		0	190	190	19	4	-10.0	4	1	4	-2.52873563218391	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200912	https://www.breitbart.com/national-security/2020/09/11/chinese-indian-diplomats-issue-statement-agreeing-disengage-border/
946094272	20200912	202009	2020	2020.6904	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			0	012	012	01	1	-0.4	1	1	1	-1.78326474622771	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200912	https://www.theepochtimes.com/india-sets-condition-of-peace-and-tranquility-on-border-for-development-of-relations-with-china_3496842.html
