946238521	20200913	202009	2020	2020.6932	GOV	GOVERNMENT						GOV			IND	DELHI	IND								1	036	036	03	1	4.0	8	2	8	-0.06844687811122	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://www.business-standard.com/article/current-affairs/yechury-yogendra-yadav-named-in-delhi-riots-supplementary-charge-sheet-120091300048_1.html
946238522	20200913	202009	2020	2020.6932	GOV	GOVERNMENT						GOV			IND	DELHI	IND								0	036	036	03	1	4.0	8	1	8	-2.6685393258427	1	United States	US	US	39.828175	-98.5795	US	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	1	United States	US	US	39.828175	-98.5795	US	20200913	https://www.business-standard.com/article/current-affairs/yechury-yogendra-yadav-named-in-delhi-riots-supplementary-charge-sheet-120091300048_1.html
946238644	20200913	202009	2020	2020.6932	IND	BANGALORE	IND																		1	020	020	02	1	3.0	1	1	1	0	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	0							4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200913	https://timesofindia.indiatimes.com/city/vadodara/other-students-too-improve-their-scores/articleshow/78081703.cms
946238645	20200913	202009	2020	2020.6932	IND	DELHI	IND								GOV	GOVERNMENT						GOV			0	174	174	17	4	-5.0	3	1	3	-2.6685393258427	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://www.business-standard.com/article/current-affairs/yechury-yogendra-yadav-named-in-delhi-riots-supplementary-charge-sheet-120091300048_1.html
946238750	20200913	202009	2020	2020.6932	JUD	COUNSEL						JUD			ELI	RETIRED						ELI			1	043	043	04	1	2.8	10	1	10	0.71942446043165	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200913	https://timesofindia.indiatimes.com/city/vadodara/old-letters-reveal-mans-30-yr-long-extra-marital-affair/articleshow/78081754.cms
946238818	20200913	202009	2020	2020.6932	MED	MEDIA						MED													1	051	051	05	1	3.4	15	2	15	-2.0979020979021	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200913	https://timesofindia.indiatimes.com/india/reputation-in-india-matters-little-as-does-privacy-says-harish-salve/articleshow/78084485.cms
946238822	20200913	202009	2020	2020.6932	MED	MEDIA						MED													1	090	090	09	2	-2.0	10	1	10	-4.1958041958042	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200913	https://timesofindia.indiatimes.com/india/reputation-in-india-matters-little-as-does-privacy-says-harish-salve/articleshow/78084485.cms
946238835	20200913	202009	2020	2020.6932	MED	MEDIA						MED			USAGOV	UNITED STATES	USA					GOV			0	043	043	04	1	2.8	1	1	1	-2.6685393258427	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://www.business-standard.com/article/current-affairs/yechury-yogendra-yadav-named-in-delhi-riots-supplementary-charge-sheet-120091300048_1.html
946238836	20200913	202009	2020	2020.6932	MED	MEDIA						MED			USAGOV	UNITED STATES	USA					GOV			0	043	043	04	1	2.8	2	1	2	-2.6685393258427	1	United States	US	US	39.828175	-98.5795	US	1	United States	US	US	39.828175	-98.5795	US	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://www.business-standard.com/article/current-affairs/yechury-yogendra-yadav-named-in-delhi-riots-supplementary-charge-sheet-120091300048_1.html
946238859	20200913	202009	2020	2020.6932	MIL	BATTALION						MIL			CHN	CHINA	CHN								1	010	010	01	1	0.0	10	1	10	-3.63101079489696	4	Kargil, Jammu and Kashmir, India	IN	IN12	34.5667	76.1	-2099784	4	Kargil, Jammu and Kashmir, India	IN	IN12	34.5667	76.1	-2099784	4	Kargil, Jammu and Kashmir, India	IN	IN12	34.5667	76.1	-2099784	20200913	http://www.indiandefencereview.com/spotlights/exploiting-the-current-indo-china-tensions/
946238887	20200913	202009	2020	2020.6932	NGOUSAJEWGOV	AMIT	USA			JEW		NGO	GOV												1	010	010	01	1	0.0	44	9	40	-3.09264984701497	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200913	http://www.saharasamay.com/nation-news/676626305/weeks-after-discharge-amit-shah-re-admitted-to-aiims.html
946238888	20200913	202009	2020	2020.6932	NGOUSAJEWGOV	AMIT	USA			JEW		NGO	GOV												1	080	080	08	2	5.0	32	6	32	-4.6080711047083	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200913	http://www.saharasamay.com/nation-news/676626305/weeks-after-discharge-amit-shah-re-admitted-to-aiims.html
946238889	20200913	202009	2020	2020.6932	NGOUSAJEWGOV	AMIT	USA			JEW		NGO	GOV												1	114	114	11	3	-2.0	52	9	52	-4.32636671339115	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200913	http://www.saharasamay.com/nation-news/676626305/weeks-after-discharge-amit-shah-re-admitted-to-aiims.html
946239530	20200913	202009	2020	2020.6932	USAGOV	UNITED STATES	USA					GOV			MED	MEDIA						MED			0	042	042	04	1	1.9	1	1	1	-2.6685393258427	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://www.business-standard.com/article/current-affairs/yechury-yogendra-yadav-named-in-delhi-riots-supplementary-charge-sheet-120091300048_1.html
946239531	20200913	202009	2020	2020.6932	USAGOV	UNITED STATES	USA					GOV			MED	MEDIA						MED			0	042	042	04	1	1.9	2	1	2	-2.6685393258427	1	United States	US	US	39.828175	-98.5795	US	1	United States	US	US	39.828175	-98.5795	US	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://www.business-standard.com/article/current-affairs/yechury-yogendra-yadav-named-in-delhi-riots-supplementary-charge-sheet-120091300048_1.html
946239647	20200913	202009	2020	2020.6932											ARE	UNITED ARAB EMIRATES	ARE								1	010	010	01	1	0.0	1	1	1	-6.54450261780105	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200913	https://indianexpress.com/article/india/maharashtra-kolkata-man-also-behind-threat-calls-to-pawar-uddhav-deshmukh-says-ats-6593795/
946239660	20200913	202009	2020	2020.6932											COL	COLOMBIA	COL								1	173	173	17	4	-5.0	4	1	4	-10.4166666666667	0							4	Bogota, Cundinamarca, Colombia	CO	CO33	4.6	-74.0833	-578472	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20200913	https://timesofindia.indiatimes.com/city/chennai/colombian-gets-10yrs-jail-for-smuggling-in-cocaine/articleshow/78081922.cms
946239666	20200913	202009	2020	2020.6932											COP	POLICE						COP			1	051	051	05	1	3.4	4	1	4	-6.41025641025642	0							4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946239667	20200913	202009	2020	2020.6932											COP	POLICE						COP			1	140	140	14	3	-6.5	2	1	2	-6.41025641025642	0							4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946239668	20200913	202009	2020	2020.6932											COP	POLICE						COP			1	141	141	14	3	-6.5	2	1	2	-6.41025641025642	0							4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946239695	20200913	202009	2020	2020.6932											GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	51	7	51	-1.92551855850535	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/delhi-cases-surging-govt-asks-28-pvt-hospitals-to-reserve-80-icu-beds-for-covid-patients-6593864/
946239710	20200913	202009	2020	2020.6932											GOV	PRESIDENT						GOV			1	140	140	14	3	-6.5	10	1	10	-6.41025641025642	0							4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946239715	20200913	202009	2020	2020.6932											HLH	HOSPITAL						HLH			1	020	020	02	1	3.0	22	5	22	-0.98116177673754	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/delhi-cases-surging-govt-asks-28-pvt-hospitals-to-reserve-80-icu-beds-for-covid-patients-6593864/
946239720	20200913	202009	2020	2020.6932											IND	DELHI	IND								1	020	020	02	1	3.0	12	2	12	0.83642559964017	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/delhi-cases-surging-govt-asks-28-pvt-hospitals-to-reserve-80-icu-beds-for-covid-patients-6593864/
946239721	20200913	202009	2020	2020.6932											IND	ASANSOL	IND								1	051	051	05	1	3.4	2	1	2	-6.41025641025642	0							4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946239722	20200913	202009	2020	2020.6932											IND	DELHI	IND								1	0841	084	08	2	7.0	5	1	5	-2.12765957446808	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/hand-over-keys-of-markaz-residence-to-saad-kin-delhi-court-6593860/
946239723	20200913	202009	2020	2020.6932											INDGOV	MAHARASHTRA	IND					GOV			1	042	042	04	1	1.9	24	3	17	-1.81906620756535	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200913	https://in.news.yahoo.com/kangana-ranaut-gets-y-security-080143235.html
946239724	20200913	202009	2020	2020.6932											INDGOV	MAHARASHTRA	IND					GOV			1	072	072	07	2	8.3	4	1	4	0	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200913	https://in.news.yahoo.com/kangana-ranaut-gets-y-security-080143235.html
946239765	20200913	202009	2020	2020.6932											SPY	INTELLIGENCE						SPY			1	014	014	01	1	0.0	6	1	6	0	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://www.tribuneindia.com/news/diaspora/seven-indian-americans-in-forbes-list-of-richest-people-in-us-138283
946239819	20200913	202009	2020	2020.6932	AGR	FARMER						AGR			LEG	LEGISLATIVE ASSEMBLY						LEG			0	120	120	12	3	-4.0	10	2	10	-4.27909172902788	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	21.5	81.75	-2093188	20200913	https://indianexpress.com/article/opinion/columns/parliament-monsoon-session-bills-modi-govt-p-chidambaram-6593628/
946239824	20200913	202009	2020	2020.6932	ARE	DUBAI	ARE																		1	040	040	04	1	1.0	5	1	5	-6.54450261780105	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200913	https://indianexpress.com/article/india/maharashtra-kolkata-man-also-behind-threat-calls-to-pawar-uddhav-deshmukh-says-ats-6593795/
946239825	20200913	202009	2020	2020.6932	ARE	UNITED ARAB EMIRATES	ARE																		1	130	130	13	3	-4.4	2	1	2	-6.54450261780105	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200913	https://indianexpress.com/article/india/maharashtra-kolkata-man-also-behind-threat-calls-to-pawar-uddhav-deshmukh-says-ats-6593795/
946239887	20200913	202009	2020	2020.6932	BUS	BANK						BUS													0	080	080	08	2	5.0	10	1	10	-4.21496311907271	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	23.5	78.5	-2103026	0							5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	23.5	78.5	-2103026	20200913	https://indianexpress.com/article/opinion/columns/parliament-monsoon-session-bills-modi-govt-p-chidambaram-6593628/
946239945	20200913	202009	2020	2020.6932	COP	POLICE OFFICIALS						COP													0	012	012	01	1	-0.4	10	2	10	-2.27989313565033	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/hand-over-keys-of-markaz-residence-to-saad-kin-delhi-court-6593860/
946239951	20200913	202009	2020	2020.6932	COP	POLICE						COP													1	080	080	08	2	5.0	4	1	4	-2.12765957446808	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/hand-over-keys-of-markaz-residence-to-saad-kin-delhi-court-6593860/
946239954	20200913	202009	2020	2020.6932	COP	POLICE						COP													0	110	110	11	3	-2.0	4	1	4	-6.41025641025642	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	0							4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946239955	20200913	202009	2020	2020.6932	COP	POLICE						COP													1	111	111	11	3	-2.0	19	4	19	-8.07157328324074	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/india/delhi-riots-new-citizenship-law-opposition-leaders-6593811/
946239956	20200913	202009	2020	2020.6932	COP	POLICE						COP													1	112	112	11	3	-2.0	46	5	44	-7.50144081258794	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/india/delhi-riots-new-citizenship-law-opposition-leaders-6593811/
946239968	20200913	202009	2020	2020.6932	COP	POLICE						COP			IND	ASANSOL	IND								1	051	051	05	1	3.4	1	1	1	-6.41025641025642	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946239969	20200913	202009	2020	2020.6932	COP	POLICE						COP			IND	ASANSOL	IND								0	110	110	11	3	-2.0	6	1	6	-6.41025641025642	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	23.6833	86.9833	-2089190	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946239990	20200913	202009	2020	2020.6932	COPGOV	DEPUTY						COP	GOV												1	010	010	01	1	0.0	4	1	4	-1.83673469387755	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/over-42-of-delhi-spends-less-than-10k-as-monthly-expense-6593865/
946239991	20200913	202009	2020	2020.6932	COPGOV	DEPUTY						COP	GOV		IND	DELHI	IND								1	013	013	01	1	0.4	5	1	5	-1.83673469387755	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/over-42-of-delhi-spends-less-than-10k-as-monthly-expense-6593865/
946240076	20200913	202009	2020	2020.6932	EDU	PUPIL						EDU													1	084	084	08	2	7.0	10	1	10	-2.47191011235955	4	Bhopal, Madhya Pradesh, India	IN	IN35	23.2667	77.4	-2091670	0							4	Bhopal, Madhya Pradesh, India	IN	IN35	23.2667	77.4	-2091670	20200913	https://www.dailymail.co.uk/news/article-8726639/Hundreds-pupils-sent-home-just-one-pupil-tested-positive-Covid.html
946240198	20200913	202009	2020	2020.6932	GOV	GOVERNMENT						GOV													0	051	051	05	1	3.4	20	2	20	-4.27909172902788	4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	0							4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	20200913	https://indianexpress.com/article/opinion/columns/parliament-monsoon-session-bills-modi-govt-p-chidambaram-6593628/
946240203	20200913	202009	2020	2020.6932	GOV	GOVERNMENT						GOV													0	083	083	08	2	5.0	5	1	5	-4.21496311907271	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	23.5	78.5	-2103026	0							5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	23.5	78.5	-2103026	20200913	https://indianexpress.com/article/opinion/columns/parliament-monsoon-session-bills-modi-govt-p-chidambaram-6593628/
946240205	20200913	202009	2020	2020.6932	GOV	GOVERNMENT						GOV													0	110	110	11	3	-2.0	5	1	5	-4.21496311907271	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	23.5	78.5	-2103026	0							5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	23.5	78.5	-2103026	20200913	https://indianexpress.com/article/opinion/columns/parliament-monsoon-session-bills-modi-govt-p-chidambaram-6593628/
946240219	20200913	202009	2020	2020.6932	GOV	PRESIDENT						GOV													1	175	175	17	4	-9.0	2	1	2	-6.41025641025642	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946240220	20200913	202009	2020	2020.6932	GOV	PRESIDENT						GOV													1	175	175	17	4	-9.0	2	1	2	-6.41025641025642	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							4	Howrah, West Bengal, India	IN	IN28	22.5892	88.3103	-2097144	20200913	https://www.thehindu.com/news/cities/kolkata/bengal-bjp-youth-wing-leader-arrested-over-social-media-post/article32590908.ece
946240268	20200913	202009	2020	2020.6932	GOV	GOVERNMENT						GOV			IND	DELHI	IND								0	040	040	04	1	1.0	6	1	6	0.92378752886836	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/delhi-cases-surging-govt-asks-28-pvt-hospitals-to-reserve-80-icu-beds-for-covid-patients-6593864/
946240317	20200913	202009	2020	2020.6932	GOVHLH	HEALTH DEPARTMENT						GOV	HLH		HLH	HOSPITAL						HLH			1	020	020	02	1	3.0	10	2	10	0.46189376443418	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/delhi-cases-surging-govt-asks-28-pvt-hospitals-to-reserve-80-icu-beds-for-covid-patients-6593864/
946240318	20200913	202009	2020	2020.6932	GOVHLH	HEALTH DEPARTMENT						GOV	HLH		HLH	HOSPITAL						HLH			1	100	100	10	3	-5.0	10	2	10	0.46189376443418	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200913	https://indianexpress.com/article/cities/delhi/delhi-cases-surging-govt-asks-28-pvt-hospitals-to-reserve-80-icu-beds-for-covid-patients-6593864/
946240343	20200913	202009	2020	2020.6932	HLH	DOCTOR						HLH			IDN	INDONESIA	IDN								1	053	053	05	1	3.8	2	1	2	-6.94444444444444	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	4	Makassar, (ID20), Indonesia	ID	ID20	-5.14	119.422	-2701828	20200913	https://www.reuters.com/article/us-health-coronavirus-indonesia-idUSKBN25N1IG
946240344	20200913	202009	2020	2020.6932	HLH	DOCTOR						HLH			IDN	INDONESIA	IDN								1	053	053	05	1	3.8	8	1	8	-6.94444444444444	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200913	https://www.reuters.com/article/us-health-coronavirus-indonesia-idUSKBN25N1IG
946240346	20200913	202009	2020	2020.6932	HLH	MEDICAL ASSOCIATION						HLH			MED	LOCAL MEDIA						MED			1	013	013	01	1	0.4	1	1	1	-6.94444444444444	1	India	IN	IN	20	77	IN	4	Makassar, (ID20), Indonesia	ID	ID20	-5.14	119.422	-2701828	4	Makassar, (ID20), Indonesia	ID	ID20	-5.14	119.422	-2701828	20200913	https://www.reuters.com/article/us-health-coronavirus-indonesia-idUSKBN25N1IG
